code_n, n_tries,          qber,        f_mean,  c_iters_mean,  n_iters_mean,             R,  pass/s_n,  kost/p_n,   p_n_max,   correct/k_n,   discl_n,           FER 
10000,       200,        0.1210,    1.66218451,   60.97000000,   60.97000000,    1.66218451,        16,      1000,         0,         10000,      8846,    0.00000000
10000,       200,        0.0033,    1.29963379,   69.07500000,   69.07500000,    1.29963379,        16,      1000,         0,         10000,       409,    0.00000000
10000,       200,        0.0318,    1.45234095,   68.63000000,   68.63000000,    1.45234095,        16,      1000,         0,         10000,      2949,    0.00000000
10000,       200,        0.0615,    1.53189330,   66.19000000,   66.19000000,    1.53189330,        16,      1000,         0,         10000,      5106,    0.00000000
10000,       200,        0.0035,    1.31703775,   72.27000000,   72.27000000,    1.31703775,        16,      1000,         0,         10000,       442,    0.00000000
10000,       200,        0.0912,    1.60772869,   61.70500000,   61.70500000,    1.60772869,        16,      1000,         0,         10000,      7084,    0.00000000
10000,       200,        0.0320,    1.45188292,   68.73500000,   68.73500000,    1.45188292,        16,      1000,         0,         10000,      2966,    0.00000000
10000,       200,        0.1212,    1.66120014,   60.52000000,   60.52000000,    1.66120014,        16,      1000,         0,         10000,      8853,    0.00000000
10000,       200,        0.0037,    1.33169380,   73.28000000,   73.28000000,    1.33169380,        16,      1000,         0,         10000,       474,    0.00000000
10000,       200,        0.0617,    1.53399126,   65.50500000,   65.50500000,    1.53399126,        16,      1000,         0,         10000,      5128,    0.00000000
10000,       200,        0.0323,    1.45254068,   68.49500000,   68.49500000,    1.45254068,        16,      1000,         0,         10000,      2985,    0.00000000
10000,       200,        0.0040,    1.31421845,   73.19500000,   73.19500000,    1.31421845,        16,      1000,         0,         10000,       494,    0.00000000
10000,       200,        0.0915,    1.60888072,   62.45000000,   62.45000000,    1.60888072,        16,      1000,         0,         10000,      7102,    0.00000000
10000,       200,        0.0043,    1.31000842,   69.70500000,   69.70500000,    1.31000842,        16,      1000,         0,         10000,       518,    0.00000000
10000,       200,        0.1215,    1.66262801,   60.56500000,   60.56500000,    1.66262801,        16,      1000,         0,         10000,      8872,    0.00000000
10000,       200,        0.0325,    1.45515262,   68.15000000,   68.15000000,    1.45515262,        16,      1000,         0,         10000,      3008,    0.00000000
10000,       200,        0.0620,    1.53285593,   66.26000000,   66.26000000,    1.53285593,        16,      1000,         0,         10000,      5140,    0.00000000
10000,       200,        0.0045,    1.32533696,   71.74000000,   71.74000000,    1.32533696,        16,      1000,         0,         10000,       550,    0.00000000
10000,       200,        0.0917,    1.61048232,   61.99500000,   61.99500000,    1.61048232,        16,      1000,         0,         10000,      7122,    0.00000000
10000,       200,        0.0328,    1.45750629,   69.03500000,   69.03500000,    1.45750629,        16,      1000,         0,         10000,      3031,    0.00000000
10000,       200,        0.0048,    1.33650387,   75.79500000,   75.79500000,    1.33650387,        16,      1000,         0,         10000,       581,    0.00000000
10000,       200,        0.0622,    1.53221598,   64.24500000,   64.24500000,    1.53221598,        16,      1000,         0,         10000,      5153,    0.00000000
10000,       200,        0.1217,    1.66293282,   60.54500000,   60.54500000,    1.66293282,        16,      1000,         0,         10000,      8886,    0.00000000
10000,       200,        0.0050,    1.33354421,   74.46000000,   74.46000000,    1.33354421,        16,      1000,         0,         10000,       605,    0.00000000
10000,       200,        0.0330,    1.45662367,   69.14000000,   69.14000000,    1.45662367,        16,      1000,         0,         10000,      3047,    0.00000000
10000,       200,        0.0625,    1.53410092,   63.19000000,   63.19000000,    1.53410092,        16,      1000,         0,         10000,      5174,    0.00000000
10000,       200,        0.0920,    1.61037801,   62.48000000,   62.48000000,    1.61037801,        16,      1000,         0,         10000,      7135,    0.00000000
10000,       200,        0.0053,    1.32671645,   74.41500000,   74.41500000,    1.32671645,        16,      1000,         0,         10000,       627,    0.00000000
10000,       200,        0.0333,    1.45511742,   67.90000000,   67.90000000,    1.45511742,        16,      1000,         0,         10000,      3062,    0.00000000
10000,       200,        0.1220,    1.66326654,   60.55500000,   60.55500000,    1.66326654,        16,      1000,         0,         10000,      8899,    0.00000000
10000,       200,        0.0055,    1.33472156,   73.16000000,   73.16000000,    1.33472156,        16,      1000,         0,         10000,       656,    0.00000000
10000,       200,        0.0628,    1.53593317,   63.40000000,   63.40000000,    1.53593317,        16,      1000,         0,         10000,      5195,    0.00000000
10000,       200,        0.0335,    1.45810320,   68.49000000,   68.49000000,    1.45810320,        16,      1000,         0,         10000,      3086,    0.00000000
10000,       200,        0.0922,    1.60965292,   62.27000000,   62.27000000,    1.60965292,        16,      1000,         0,         10000,      7145,    0.00000000
10000,       200,        0.0057,    1.34845465,   74.74000000,   74.74000000,    1.34845465,        16,      1000,         0,         10000,       688,    0.00000000
10000,       200,        0.1222,    1.66339668,   60.55000000,   60.55000000,    1.66339668,        16,      1000,         0,         10000,      8912,    0.00000000
10000,       200,        0.0060,    1.33907006,   76.56000000,   76.56000000,    1.33907006,        16,      1000,         0,         10000,       708,    0.00000000
10000,       200,        0.0630,    1.53584283,   63.59500000,   63.59500000,    1.53584283,        16,      1000,         0,         10000,      5210,    0.00000000
10000,       200,        0.0338,    1.46317633,   69.16500000,   69.16500000,    1.46317633,        16,      1000,         0,         10000,      3114,    0.00000000
10000,       200,        0.0063,    1.33079679,   74.84500000,   74.84500000,    1.33079679,        16,      1000,         0,         10000,       728,    0.00000000
10000,       200,        0.0925,    1.61234411,   62.79500000,   62.79500000,    1.61234411,        16,      1000,         0,         10000,      7171,    0.00000000
10000,       200,        0.0340,    1.46082562,   68.98500000,   68.98500000,    1.46082562,        16,      1000,         0,         10000,      3127,    0.00000000
10000,       200,        0.0633,    1.53649180,   63.47500000,   63.47500000,    1.53649180,        16,      1000,         0,         10000,      5227,    0.00000000
10000,       200,        0.1225,    1.66420009,   60.28500000,   60.28500000,    1.66420009,        16,      1000,         0,         10000,      8928,    0.00000000
10000,       200,        0.0065,    1.34369271,   75.14500000,   75.14500000,    1.34369271,        16,      1000,         0,         10000,       760,    0.00000000
10000,       200,        0.0343,    1.46070081,   68.26000000,   68.26000000,    1.46070081,        16,      1000,         0,         10000,      3144,    0.00000000
10000,       200,        0.0068,    1.35341929,   76.32500000,   76.32500000,    1.35341929,        16,      1000,         0,         10000,       790,    0.00000000
10000,       200,        0.0927,    1.61268961,   62.34000000,   62.34000000,    1.61268961,        16,      1000,         0,         10000,      7185,    0.00000000
10000,       200,        0.0635,    1.53697979,   64.27500000,   64.27500000,    1.53697979,        16,      1000,         0,         10000,      5243,    0.00000000
10000,       200,        0.0070,    1.34165238,   75.18000000,   75.18000000,    1.34165238,        16,      1000,         0,         10000,       807,    0.00000000
10000,       200,        0.1227,    1.66426032,   60.35500000,   60.35500000,    1.66426032,        16,      1000,         0,         10000,      8940,    0.00000000
10000,       200,        0.0345,    1.46517589,   68.68000000,   68.68000000,    1.46517589,        16,      1000,         0,         10000,      3171,    0.00000000
10000,       200,        0.0073,    1.34129677,   73.60500000,   73.60500000,    1.34129677,        16,      1000,         0,         10000,       830,    0.00000000
10000,       200,        0.0638,    1.53894923,   63.55500000,   63.55500000,    1.53894923,        16,      1000,         0,         10000,      5265,    0.00000000
10000,       200,        0.0930,    1.61239256,   62.25500000,   62.25500000,    1.61239256,        16,      1000,         0,         10000,      7197,    0.00000000
10000,       200,        0.0348,    1.46623178,   68.95000000,   68.95000000,    1.46623178,        16,      1000,         0,         10000,      3191,    0.00000000
10000,       200,        0.0075,    1.34562672,   74.37000000,   74.37000000,    1.34562672,        16,      1000,         0,         10000,       857,    0.00000000
10000,       200,        0.1230,    1.66476636,   60.55000000,   60.55000000,    1.66476636,        16,      1000,         0,         10000,      8955,    0.00000000
10000,       200,        0.0640,    1.53981267,   63.36000000,   63.36000000,    1.53981267,        16,      1000,         0,         10000,      5283,    0.00000000
10000,       200,        0.0350,    1.46589836,   69.37000000,   69.37000000,    1.46589836,        16,      1000,         0,         10000,      3208,    0.00000000
10000,       200,        0.0077,    1.35100349,   72.74000000,   72.74000000,    1.35100349,        16,      1000,         0,         10000,       884,    0.00000000
10000,       200,        0.0932,    1.61276119,   61.59500000,   61.59500000,    1.61276119,        16,      1000,         0,         10000,      7212,    0.00000000
10000,       200,        0.0080,    1.34572926,   73.78000000,   73.78000000,    1.34572926,        16,      1000,         0,         10000,       904,    0.00000000
10000,       200,        0.0643,    1.53930480,   63.07000000,   63.07000000,    1.53930480,        16,      1000,         0,         10000,      5296,    0.00000000
10000,       200,        0.0353,    1.46890570,   69.16000000,   69.16000000,    1.46890570,        16,      1000,         0,         10000,      3232,    0.00000000
10000,       200,        0.1232,    1.66501559,   60.42000000,   60.42000000,    1.66501559,        16,      1000,         0,         10000,      8968,    0.00000000
10000,       200,        0.0083,    1.34377799,   72.35000000,   72.35000000,    1.34377799,        16,      1000,         0,         10000,       926,    0.00000000
10000,       200,        0.0935,    1.61282654,   61.31500000,   61.31500000,    1.61282654,        16,      1000,         0,         10000,      7226,    0.00000000
10000,       200,        0.0355,    1.46775611,   68.85500000,   68.85500000,    1.46775611,        16,      1000,         0,         10000,      3247,    0.00000000
10000,       200,        0.0645,    1.54175528,   63.86000000,   63.86000000,    1.54175528,        16,      1000,         0,         10000,      5319,    0.00000000
10000,       200,        0.0085,    1.35632311,   73.25500000,   73.25500000,    1.35632311,        16,      1000,         0,         10000,       958,    0.00000000
10000,       200,        0.1235,    1.66573769,   60.45000000,   60.45000000,    1.66573769,        16,      1000,         0,         10000,      8983,    0.00000000
10000,       200,        0.0358,    1.47131805,   68.79000000,   68.79000000,    1.47131805,        16,      1000,         0,         10000,      3273,    0.00000000
10000,       200,        0.0088,    1.36068927,   74.36500000,   74.36500000,    1.36068927,        16,      1000,         0,         10000,       984,    0.00000000
10000,       200,        0.0938,    1.61499298,   60.60500000,   60.60500000,    1.61499298,        16,      1000,         0,         10000,      7249,    0.00000000
10000,       200,        0.0648,    1.54178847,   63.70000000,   63.70000000,    1.54178847,        16,      1000,         0,         10000,      5334,    0.00000000
10000,       200,        0.0090,    1.36062490,   74.71500000,   74.71500000,    1.36062490,        16,      1000,         0,         10000,      1008,    0.00000000
10000,       200,        0.0360,    1.46999666,   68.90000000,   68.90000000,    1.46999666,        16,      1000,         0,         10000,      3287,    0.00000000
10000,       200,        0.1237,    1.66620308,   60.72500000,   60.72500000,    1.66620308,        16,      1000,         0,         10000,      8998,    0.00000000
10000,       200,        0.0093,    1.36740908,   73.61000000,   73.61000000,    1.36740908,        16,      1000,         0,         10000,      1036,    0.00000000
10000,       200,        0.0650,    1.54321722,   63.13000000,   63.13000000,    1.54321722,        16,      1000,         0,         10000,      5354,    0.00000000
10000,       200,        0.0940,    1.61519064,   61.51000000,   61.51000000,    1.61519064,        16,      1000,         0,         10000,      7263,    0.00000000
10000,       200,        0.0363,    1.47164625,   68.52500000,   68.52500000,    1.47164625,        16,      1000,         0,         10000,      3308,    0.00000000
10000,       200,        0.0095,    1.36033553,   74.75000000,   74.75000000,    1.36033553,        16,      1000,         0,         10000,      1053,    0.00000000
10000,       200,        0.0653,    1.54269462,   63.23500000,   63.23500000,    1.54269462,        16,      1000,         0,         10000,      5367,    0.00000000
10000,       200,        0.1240,    1.66502118,   59.99500000,   59.99500000,    1.66502118,        16,      1000,         0,         10000,      9003,    0.00000000
10000,       200,        0.0365,    1.47260734,   69.11000000,   69.11000000,    1.47260734,        16,      1000,         0,         10000,      3328,    0.00000000
10000,       200,        0.0097,    1.37153858,   75.77500000,   75.77500000,    1.37153858,        16,      1000,         0,         10000,      1085,    0.00000000
10000,       200,        0.0943,    1.61321489,   60.64000000,   60.64000000,    1.61321489,        16,      1000,         0,         10000,      7267,    0.00000000
10000,       200,        0.0100,    1.36798131,   74.66500000,   74.66500000,    1.36798131,        16,      1000,         0,         10000,      1105,    0.00000000
10000,       200,        0.0368,    1.47243503,   69.08500000,   69.08500000,    1.47243503,        16,      1000,         0,         10000,      3345,    0.00000000
10000,       200,        0.0655,    1.54330209,   63.87000000,   63.87000000,    1.54330209,        16,      1000,         0,         10000,      5384,    0.00000000
10000,       200,        0.1242,    1.66580722,   60.25000000,   60.25000000,    1.66580722,        16,      1000,         0,         10000,      9019,    0.00000000
10000,       200,        0.0103,    1.36440285,   74.32500000,   74.32500000,    1.36440285,        16,      1000,         0,         10000,      1124,    0.00000000
10000,       200,        0.0945,    1.61409842,   60.83000000,   60.83000000,    1.61409842,        16,      1000,         0,         10000,      7284,    0.00000000
10000,       200,        0.0370,    1.47352237,   68.66000000,   68.66000000,    1.47352237,        16,      1000,         0,         10000,      3364,    0.00000000
10000,       200,        0.0658,    1.54605359,   64.41000000,   64.41000000,    1.54605359,        16,      1000,         0,         10000,      5409,    0.00000000
10000,       200,        0.0105,    1.37008739,   73.23000000,   73.23000000,    1.37008739,        16,      1000,         0,         10000,      1152,    0.00000000
10000,       200,        0.0373,    1.47511582,   68.42500000,   68.42500000,    1.47511582,        16,      1000,         0,         10000,      3385,    0.00000000
10000,       200,        0.1245,    1.66692669,   59.67500000,   59.67500000,    1.66692669,        16,      1000,         0,         10000,      9037,    0.00000000
10000,       200,        0.0108,    1.37504578,   75.12500000,   75.12500000,    1.37504578,        16,      1000,         0,         10000,      1178,    0.00000000
10000,       200,        0.0948,    1.61646107,   60.90500000,   60.90500000,    1.61646107,        16,      1000,         0,         10000,      7308,    0.00000000
10000,       200,        0.0660,    1.54557263,   64.09500000,   64.09500000,    1.54557263,        16,      1000,         0,         10000,      5422,    0.00000000
10000,       200,        0.0110,    1.37291773,   73.30500000,   73.30500000,    1.37291773,        16,      1000,         0,         10000,      1199,    0.00000000
10000,       200,        0.0375,    1.47556701,   68.70500000,   68.70500000,    1.47556701,        16,      1000,         0,         10000,      3404,    0.00000000
10000,       200,        0.1247,    1.66719844,   59.02500000,   59.02500000,    1.66719844,        16,      1000,         0,         10000,      9050,    0.00000000
10000,       200,        0.0663,    1.54604593,   64.00000000,   64.00000000,    1.54604593,        16,      1000,         0,         10000,      5438,    0.00000000
10000,       200,        0.0112,    1.37178200,   73.96500000,   73.96500000,    1.37178200,        16,      1000,         0,         10000,      1220,    0.00000000
10000,       200,        0.0950,    1.61586498,   60.72500000,   60.72500000,    1.61586498,        16,      1000,         0,         10000,      7318,    0.00000000
10000,       200,        0.0378,    1.47662038,   68.38500000,   68.38500000,    1.47662038,        16,      1000,         0,         10000,      3423,    0.00000000
10000,       200,        0.0115,    1.37571121,   73.93500000,   73.93500000,    1.37571121,        16,      1000,         0,         10000,      1246,    0.00000000
10000,       200,        0.0665,    1.54642099,   63.30500000,   63.30500000,    1.54642099,        16,      1000,         0,         10000,      5454,    0.00000000
10000,       200,        0.0380,    1.47662761,   68.05500000,   68.05500000,    1.47662761,        16,      1000,         0,         10000,      3441,    0.00000000
10000,       200,        0.1250,    1.66768727,   57.33500000,   57.33500000,    1.66768727,        16,      1000,         0,         10000,      9064,    0.00000000
10000,       200,        0.0118,    1.37818994,   72.45500000,   72.45500000,    1.37818994,        16,      1000,         0,         10000,      1270,    0.00000000
10000,       200,        0.0953,    1.61733643,   60.70500000,   60.70500000,    1.61733643,        16,      1000,         0,         10000,      7338,    0.00000000
10000,       200,        0.0383,    1.47906483,   68.53000000,   68.53000000,    1.47906483,        16,      1000,         0,         10000,      3464,    0.00000000
10000,       200,        0.0120,    1.37667816,   74.53500000,   74.53500000,    1.37667816,        16,      1000,         0,         10000,      1291,    0.00000000
10000,       200,        0.0668,    1.54812222,   63.69500000,   63.69500000,    1.54812222,        16,      1000,         0,         10000,      5475,    0.00000000
10000,       200,        0.1253,    1.66830781,   57.09000000,   57.09000000,    1.66830781,        16,      1000,         0,         10000,      9080,    0.00000000
10000,       200,        0.0955,    1.61830808,   60.76500000,   60.76500000,    1.61830808,        16,      1000,         0,         10000,      7356,    0.00000000
10000,       200,        0.0123,    1.37725079,   74.26000000,   74.26000000,    1.37725079,        16,      1000,         0,         10000,      1313,    0.00000000
10000,       200,        0.0385,    1.47909503,   67.96000000,   67.96000000,    1.47909503,        16,      1000,         0,         10000,      3481,    0.00000000
10000,       200,        0.0670,    1.54815550,   63.47000000,   63.47000000,    1.54815550,        16,      1000,         0,         10000,      5490,    0.00000000
10000,       200,        0.0125,    1.37894211,   74.32000000,   74.32000000,    1.37894211,        16,      1000,         0,         10000,      1336,    0.00000000
10000,       200,        0.0388,    1.48040850,   67.70000000,   67.70000000,    1.48040850,        16,      1000,         0,         10000,      3501,    0.00000000
10000,       200,        0.1255,    1.66859072,   57.40500000,   57.40500000,    1.66859072,        16,      1000,         0,         10000,      9093,    0.00000000
10000,       200,        0.0958,    1.61882651,   61.26500000,   61.26500000,    1.61882651,        16,      1000,         0,         10000,      7371,    0.00000000
10000,       200,        0.0128,    1.38589895,   74.45500000,   74.45500000,    1.38589895,        16,      1000,         0,         10000,      1365,    0.00000000
10000,       200,        0.0673,    1.54947028,   63.77500000,   63.77500000,    1.54947028,        16,      1000,         0,         10000,      5509,    0.00000000
10000,       200,        0.0390,    1.48113523,   67.63500000,   67.63500000,    1.48113523,        16,      1000,         0,         10000,      3520,    0.00000000
10000,       200,        0.0130,    1.38248532,   73.74500000,   73.74500000,    1.38248532,        16,      1000,         0,         10000,      1383,    0.00000000
10000,       200,        0.0675,    1.55140980,   64.03500000,   64.03500000,    1.55140980,        16,      1000,         0,         10000,      5531,    0.00000000
10000,       200,        0.0960,    1.61866614,   60.92000000,   60.92000000,    1.61866614,        16,      1000,         0,         10000,      7384,    0.00000000
10000,       200,        0.1258,    1.66944170,   57.57500000,   57.57500000,    1.66944170,        16,      1000,         0,         10000,      9109,    0.00000000
10000,       200,        0.0393,    1.48247695,   68.17500000,   68.17500000,    1.48247695,        16,      1000,         0,         10000,      3540,    0.00000000
10000,       200,        0.0133,    1.38032982,   72.56000000,   72.56000000,    1.38032982,        16,      1000,         0,         10000,      1402,    0.00000000
10000,       200,        0.0135,    1.38417989,   75.03500000,   75.03500000,    1.38417989,        16,      1000,         0,         10000,      1428,    0.00000000
10000,       200,        0.0678,    1.55154091,   63.54000000,   63.54000000,    1.55154091,        16,      1000,         0,         10000,      5546,    0.00000000
10000,       200,        0.0395,    1.48191634,   68.04500000,   68.04500000,    1.48191634,        16,      1000,         0,         10000,      3556,    0.00000000
10000,       200,        0.0963,    1.61945534,   60.72500000,   60.72500000,    1.61945534,        16,      1000,         0,         10000,      7400,    0.00000000
10000,       200,        0.1260,    1.66847737,   57.72500000,   57.72500000,    1.66847737,        16,      1000,         0,         10000,      9115,    0.00000000
10000,       200,        0.0138,    1.38823479,   74.48000000,   74.48000000,    1.38823479,        16,      1000,         0,         10000,      1453,    0.00000000
10000,       200,        0.0398,    1.48540852,   68.16000000,   68.16000000,    1.48540852,        16,      1000,         0,         10000,      3581,    0.00000000
10000,       200,        0.0680,    1.55197187,   63.63000000,   63.63000000,    1.55197187,        16,      1000,         0,         10000,      5562,    0.00000000
10000,       200,        0.0140,    1.38419016,   75.05500000,   75.05500000,    1.38419016,        16,      1000,         0,         10000,      1471,    0.00000000
10000,       200,        0.0965,    1.61959229,   60.94000000,   60.94000000,    1.61959229,        16,      1000,         0,         10000,      7414,    0.00000000
10000,       200,        0.1263,    1.66995738,   57.51000000,   57.51000000,    1.66995738,        16,      1000,         0,         10000,      9135,    0.00000000
10000,       200,        0.0400,    1.48414813,   67.75000000,   67.75000000,    1.48414813,        16,      1000,         0,         10000,      3595,    0.00000000
10000,       200,        0.0143,    1.37917113,   72.77500000,   72.77500000,    1.37917113,        16,      1000,         0,         10000,      1486,    0.00000000
10000,       200,        0.0683,    1.55306899,   63.84500000,   63.84500000,    1.55306899,        16,      1000,         0,         10000,      5581,    0.00000000
10000,       200,        0.0145,    1.38918636,   74.06000000,   74.06000000,    1.38918636,        16,      1000,         0,         10000,      1518,    0.00000000
10000,       200,        0.0403,    1.48630289,   67.91000000,   67.91000000,    1.48630289,        16,      1000,         0,         10000,      3618,    0.00000000
10000,       200,        0.0968,    1.62064714,   60.62500000,   60.62500000,    1.62064714,        16,      1000,         0,         10000,      7432,    0.00000000
10000,       200,        0.1265,    1.67332929,   57.68000000,   57.68000000,    1.67332929,        16,      1000,         0,         10000,      9165,    0.00000000
10000,       200,        0.0685,    1.55403465,   63.69500000,   63.69500000,    1.55403465,        16,      1000,         0,         10000,      5599,    0.00000000
10000,       200,        0.0148,    1.39191944,   74.38000000,   74.38000000,    1.39191944,        16,      1000,         0,         10000,      1542,    0.00000000
10000,       200,        0.0405,    1.48561620,   67.52000000,   67.52000000,    1.48561620,        16,      1000,         0,         10000,      3633,    0.00000000
10000,       200,        0.0150,    1.38881287,   73.00500000,   73.00500000,    1.38881287,        16,      1000,         0,         10000,      1560,    0.00000000
10000,       200,        0.0688,    1.55509824,   64.18500000,   64.18500000,    1.55509824,        16,      1000,         0,         10000,      5617,    0.00000000
10000,       200,        0.0970,    1.61976467,   60.58500000,   60.58500000,    1.61976467,        16,      1000,         0,         10000,      7441,    0.00000000
10000,       200,        0.0408,    1.48767864,   68.48000000,   68.48000000,    1.48767864,        16,      1000,         0,         10000,      3655,    0.00000000
10000,       200,        0.1268,    1.67291906,   57.79000000,   57.79000000,    1.67291906,        16,      1000,         0,         10000,      9175,    0.00000000
10000,       200,        0.0152,    1.38423400,   73.01000000,   73.01000000,    1.38423400,        16,      1000,         0,         10000,      1576,    0.00000000
10000,       200,        0.0690,    1.55480945,   63.30500000,   63.30500000,    1.55480945,        16,      1000,         0,         10000,      5631,    0.00000000
10000,       200,        0.0410,    1.48763554,   67.86500000,   67.86500000,    1.48763554,        16,      1000,         0,         10000,      3672,    0.00000000
10000,       200,        0.0155,    1.38819809,   73.62500000,   73.62500000,    1.38819809,        16,      1000,         0,         10000,      1601,    0.00000000
10000,       200,        0.0973,    1.62138230,   60.61500000,   60.61500000,    1.62138230,        16,      1000,         0,         10000,      7461,    0.00000000
10000,       200,        0.1270,    1.67188776,   57.39500000,   57.39500000,    1.67188776,        16,      1000,         0,         10000,      9181,    0.00000000
10000,       200,        0.0158,    1.39480491,   72.49500000,   72.49500000,    1.39480491,        16,      1000,         0,         10000,      1629,    0.00000000
10000,       200,        0.0413,    1.48919534,   68.44000000,   68.44000000,    1.48919534,        16,      1000,         0,         10000,      3693,    0.00000000
10000,       200,        0.0693,    1.55706865,   64.09000000,   64.09000000,    1.55706865,        16,      1000,         0,         10000,      5654,    0.00000000
10000,       200,        0.0160,    1.39059978,   72.27500000,   72.27500000,    1.39059978,        16,      1000,         0,         10000,      1645,    0.00000000
10000,       200,        0.0975,    1.62188516,   60.88000000,   60.88000000,    1.62188516,        16,      1000,         0,         10000,      7477,    0.00000000
10000,       200,        0.0415,    1.48811536,   67.84000000,   67.84000000,    1.48811536,        16,      1000,         0,         10000,      3707,    0.00000000
10000,       200,        0.1273,    1.67337315,   57.46000000,   57.46000000,    1.67337315,        16,      1000,         0,         10000,      9201,    0.00000000
10000,       200,        0.0695,    1.55694206,   63.77500000,   63.77500000,    1.55694206,        16,      1000,         0,         10000,      5668,    0.00000000
10000,       200,        0.0163,    1.39139712,   71.03000000,   71.03000000,    1.39139712,        16,      1000,         0,         10000,      1667,    0.00000000
10000,       200,        0.0418,    1.49034123,   67.40000000,   67.40000000,    1.49034123,        16,      1000,         0,         10000,      3729,    0.00000000
10000,       200,        0.0165,    1.39497237,   72.22500000,   72.22500000,    1.39497237,        16,      1000,         0,         10000,      1692,    0.00000000
10000,       200,        0.0978,    1.62338700,   61.09000000,   61.09000000,    1.62338700,        16,      1000,         0,         10000,      7497,    0.00000000
10000,       200,        0.0698,    1.55696318,   63.58500000,   63.58500000,    1.55696318,        16,      1000,         0,         10000,      5682,    0.00000000
10000,       200,        0.1275,    1.67363755,   57.23500000,   57.23500000,    1.67363755,        16,      1000,         0,         10000,      9214,    0.00000000
