code_n, n_tries,          qber,        f_mean,  c_iters_mean,  n_iters_mean,             R,       s_n,       p_n,   p_n_max,           k_n,   discl_n,           FER 
4000,        20,        0.0200,    1.21388212,    5.85000000,   14.05000000,    0.85000000,         0,       206,       266,          3794,        44,    0.00000000
4000,        20,        0.0200,    1.21639341,    2.55000000,   12.90000000,    0.85000000,         0,        29,       266,          3971,        44,    0.00000000
4000,        20,        0.0200,    1.21869684,    1.65000000,   14.40000000,    0.85000000,        98,         0,       266,          3902,        44,    0.00000000
4000,        20,        0.0200,    1.21878177,    4.80000000,   13.35000000,    0.85000000,         0,       147,       266,          3853,        44,    0.00000000
4000,        20,        0.0200,    1.21919458,    3.15000000,   12.25000000,    0.85000000,         0,        59,       266,          3941,        44,    0.00000000
4000,        20,        0.0200,    1.22168814,    5.40000000,   15.10000000,    0.85000000,         0,       177,       266,          3823,        44,    0.00000000
4000,        20,        0.0200,    1.22383580,    2.10000000,   13.85000000,    0.85000000,         0,         0,       266,          4000,        44,    0.00000000
4000,        20,        0.0200,    1.22731111,    2.05000000,   12.75000000,    0.85000000,        24,         0,       266,          3976,        44,    0.00000000
4000,        20,        0.0200,    1.22750966,    3.80000000,   13.80000000,    0.85000000,         0,        88,       266,          3912,        44,    0.00000000
4000,        20,        0.0200,    1.22997209,    1.40000000,   15.95000000,    0.85000000,       197,         0,       266,          3803,        44,    0.00000000
4000,        20,        0.0200,    1.23043931,    4.40000000,   13.45000000,    0.85000000,         0,       118,       266,          3882,        44,    0.00000000
4000,        20,        0.0200,    1.23332448,    6.65000000,   13.90000000,    0.85000000,         0,       236,       266,          3764,        44,    0.00000000
4000,        20,        0.0200,    1.23359647,    1.25000000,   13.40000000,    0.85000000,       246,         0,       266,          3754,        44,    0.00000000
4000,        20,        0.0200,    1.23470346,    1.95000000,   14.10000000,    0.85000000,        73,         0,       266,          3927,        44,    0.00000000
4000,        20,        0.0200,    1.23550148,    2.25000000,   12.20000000,    0.85000000,         0,         0,       266,          4000,        44,    0.00000000
4000,        20,        0.0200,    1.23677885,    0.70000000,    6.40000000,    0.85000000,       394,         0,       266,          3606,        44,    0.00000000
4000,        20,        0.0200,    1.23778351,    1.40000000,   14.15000000,    0.85000000,       221,         0,       266,          3779,        44,    0.00000000
4000,        20,        0.0200,    1.23823236,    1.70000000,   13.95000000,    0.85000000,       147,         0,       266,          3853,        44,    0.00000000
4000,        20,        0.0200,    1.23901372,    2.10000000,   13.05000000,    0.85000000,        49,         0,       266,          3951,        44,    0.00000000
4000,        20,        0.0200,    1.24113668,    0.95000000,   13.00000000,    0.85000000,       344,         0,       266,          3656,        44,    0.00000000
4000,        20,        0.0200,    1.24186676,    1.25000000,   12.80000000,    0.85000000,       271,         0,       266,          3729,        44,    0.00000000
