code_n, n_tries,          qber,        f_mean,  c_iters_mean,  n_iters_mean,             R,       s_n,       p_n,   p_n_max,           k_n,   discl_n,           FER 
4000,        20,        0.1000,    1.11408296,    1.25000000,   40.05000000,    0.50000000,         0,         0,       864,          4000,        72,    0.00000000
4000,        20,        0.1000,    1.11408296,    1.25000000,   40.40000000,    0.50000000,         0,         0,       864,          4000,        72,    0.00000000
4000,        20,        0.1000,    1.11637018,    1.70000000,   40.70000000,    0.50000000,         0,        59,       864,          3941,        72,    0.00000000
4000,        20,        0.1000,    1.11846579,    2.15000000,   36.95000000,    0.50000000,         0,       119,       864,          3881,        72,    0.00000000
4000,        20,        0.1000,    1.11875208,    1.00000000,   33.40000000,    0.50000000,        51,         0,       864,          3949,        72,    0.00000000
4000,        20,        0.1000,    1.12155839,    3.40000000,   39.50000000,    0.50000000,         0,       297,       864,          3703,        72,    0.00000000
4000,        20,        0.1000,    1.12301218,    2.85000000,   36.70000000,    0.50000000,         0,       208,       864,          3792,        72,    0.00000000
4000,        20,        0.1000,    1.12427927,    2.10000000,   30.45000000,    0.50000000,         0,        89,       864,          3911,        72,    0.00000000
4000,        20,        0.1000,    1.12688296,    1.40000000,   37.40000000,    0.50000000,        25,         0,       864,          3975,        72,    0.00000000
4000,        20,        0.1000,    1.12691698,    2.75000000,   35.25000000,    0.50000000,         0,       178,       864,          3822,        72,    0.00000000
4000,        20,        0.1000,    1.12910539,    0.70000000,   18.80000000,    0.50000000,       128,         0,       864,          3872,        72,    0.00000000
4000,        20,        0.1000,    1.12924709,    3.20000000,   34.35000000,    0.50000000,         0,       238,       864,          3762,        72,    0.00000000
4000,        20,        0.1000,    1.12979203,    1.10000000,   29.80000000,    0.50000000,        76,         0,       864,          3924,        72,    0.00000000
4000,        20,        0.1000,    1.13076097,    2.65000000,   32.15000000,    0.50000000,         0,       148,       864,          3852,        72,    0.00000000
4000,        20,        0.1000,    1.13142021,    0.95000000,   27.85000000,    0.50000000,       102,         0,       864,          3898,        72,    0.00000000
4000,        20,        0.1000,    1.13177671,    1.90000000,   34.60000000,    0.50000000,         0,        29,       864,          3971,        72,    0.00000000
4000,        20,        0.1000,    1.13211218,    3.85000000,   37.80000000,    0.50000000,         0,       327,       864,          3673,        72,    0.00000000
4000,        20,        0.1000,    1.13245233,    0.60000000,   16.25000000,    0.50000000,       153,         0,       864,          3847,        72,    0.00000000
4000,        20,        0.1000,    1.13352544,    3.50000000,   34.55000000,    0.50000000,         0,       268,       864,          3732,        72,    0.00000000
4000,        20,        0.1000,    1.13583353,    0.30000000,    5.60000000,    0.50000000,       205,         0,       864,          3795,        72,    0.00000000
4000,        20,        0.1000,    1.13614032,    0.50000000,   11.30000000,    0.50000000,       179,         0,       864,          3821,        72,    0.00000000
4000,        20,        0.1000,    1.13929345,    0.20000000,    3.90000000,    0.50000000,       230,         0,       864,          3770,        72,    0.00000000
4000,        20,        0.1000,    1.14019254,    5.20000000,   36.40000000,    0.50000000,         0,       506,       864,          3494,        72,    0.00000000
4000,        20,        0.1000,    1.14046483,    5.40000000,   37.00000000,    0.50000000,         0,       536,       864,          3464,        72,    0.00000000
4000,        20,        0.1000,    1.14073274,    4.25000000,   39.65000000,    0.50000000,         0,       357,       864,          3643,        72,    0.00000000
4000,        20,        0.1000,    1.14099828,    4.45000000,   37.95000000,    0.50000000,         0,       387,       864,          3613,        72,    0.00000000
4000,        20,        0.1000,    1.14341060,    4.70000000,   34.20000000,    0.50000000,         0,       417,       864,          3583,        72,    0.00000000
4000,        20,        0.1000,    1.14807788,    5.95000000,   36.30000000,    0.50000000,         0,       595,       864,          3405,        72,    0.00000000
4000,        20,        0.1000,    1.14830101,    5.00000000,   34.20000000,    0.50000000,         0,       446,       864,          3554,        72,    0.00000000
4000,        20,        0.1000,    1.14863769,    5.20000000,   32.70000000,    0.50000000,         0,       476,       864,          3524,        72,    0.00000000
4000,        20,        0.1000,    1.14925542,    0.25000000,    4.65000000,    0.50000000,       256,         0,       864,          3744,        72,    0.00000000
4000,        20,        0.1000,    1.15316308,    0.15000000,    2.85000000,    0.50000000,       282,         0,       864,          3718,        72,    0.00000000
4000,        20,        0.1000,    1.15415360,    5.90000000,   35.25000000,    0.50000000,         0,       566,       864,          3434,        72,    0.00000000
4000,        20,        0.1000,    1.15681245,    0.05000000,    0.80000000,    0.50000000,       307,         0,       864,          3693,        72,    0.00000000
4000,        20,        0.1000,    1.15796231,    6.55000000,   35.05000000,    0.50000000,         0,       655,       864,          3345,        72,    0.00000000
4000,        20,        0.1000,    1.16433673,    7.25000000,   33.85000000,    0.50000000,         0,       744,       864,          3256,        72,    0.00000000
4000,        20,        0.1000,    1.16485363,    7.45000000,   33.20000000,    0.50000000,         0,       774,       864,          3226,        72,    0.00000000
4000,        20,        0.1000,    1.16501455,    0.05000000,    0.85000000,    0.50000000,       333,         0,       864,          3667,        72,    0.00000000
4000,        20,        0.1000,    1.16587115,    7.10000000,   31.40000000,    0.50000000,         0,       715,       864,          3285,        72,    0.00000000
4000,        20,        0.1000,    1.16662235,    6.55000000,   32.40000000,    0.50000000,         0,       625,       864,          3375,        72,    0.00000000
4000,        20,        0.1000,    1.16778199,    7.70000000,   33.40000000,    0.50000000,         0,       804,       864,          3196,        72,    0.00000000
4000,        20,        0.1000,    1.17511926,    0.10000000,    1.60000000,    0.50000000,       358,         0,       864,          3642,        72,    0.00000000
4000,        20,        0.1000,    1.17625447,    8.25000000,   33.80000000,    0.50000000,         0,       864,       864,          3136,        72,    0.00000000
4000,        20,        0.1000,    1.17924741,    7.20000000,   28.10000000,    0.50000000,         0,       685,       864,          3315,        72,    0.00000000
4000,        20,        0.1000,    1.18356868,    0.10000000,    1.90000000,    0.50000000,       384,         0,       864,          3616,        72,    0.00000000
4000,        20,        0.1000,    1.18786418,    0.00000000,    0.00000000,    0.50000000,       410,         0,       864,          3590,        72,    0.00000000
4000,        20,        0.1000,    1.19258637,    8.40000000,   28.85000000,    0.50000000,         0,       834,       864,          3166,        72,    0.00000000
4000,        20,        0.1000,    1.19834737,    0.05000000,    0.70000000,    0.50000000,       435,         0,       864,          3565,        72,    0.00000000
4000,        20,        0.1000,    1.20498231,    0.00000000,    0.00000000,    0.50000000,       461,         0,       864,          3539,        72,    0.00000000
4000,        20,        0.1000,    1.21390048,    0.00000000,    0.00000000,    0.50000000,       487,         0,       864,          3513,        72,    0.00000000
4000,        20,        0.1000,    1.22260103,    0.00000000,    0.00000000,    0.50000000,       512,         0,       864,          3488,        72,    0.00000000
4000,        20,        0.1000,    1.23178290,    0.00000000,    0.00000000,    0.50000000,       538,         0,       864,          3462,        72,    0.00000000
4000,        20,        0.1000,    1.24110372,    0.00000000,    0.00000000,    0.50000000,       564,         0,       864,          3436,        72,    0.00000000
4000,        20,        0.1000,    1.25245042,    0.05000000,    0.60000000,    0.50000000,       589,         0,       864,          3411,        72,    0.00000000
4000,        20,        0.1000,    1.25980277,    0.00000000,    0.00000000,    0.50000000,       615,         0,       864,          3385,        72,    0.00000000
4000,        20,        0.1000,    1.26955415,    0.00000000,    0.00000000,    0.50000000,       641,         0,       864,          3359,        72,    0.00000000
4000,        20,        0.1000,    1.27907390,    0.00000000,    0.00000000,    0.50000000,       666,         0,       864,          3334,        72,    0.00000000
4000,        20,        0.1000,    1.28912708,    0.00000000,    0.00000000,    0.50000000,       692,         0,       864,          3308,        72,    0.00000000
4000,        20,        0.1000,    1.29894377,    0.00000000,    0.00000000,    0.50000000,       717,         0,       864,          3283,        72,    0.00000000
