code_n, n_tries,          qber,        f_mean,  c_iters_mean,  n_iters_mean,             R,  pass/s_n,  kost/p_n,   p_n_max,   correct/k_n,   discl_n,           FER 
10000,       200,        0.1205,    2.27017367,    2.00000000,    2.00000000,    0.00000000,         1,       100,         0,         10000,     12050,    0.00000000
10000,       200,        0.0046,    1.53602890,    7.00000000,    7.00000000,    0.00000000,         1,       100,         0,         10000,       650,    0.86500000
10000,       200,        0.0047,    1.54666372,    7.00000000,    7.00000000,    0.00000000,         1,       100,         0,         10000,       666,    0.89000000
10000,       200,        0.0048,    1.54380459,    7.00000000,    7.00000000,    0.00000000,         1,       100,         0,         10000,       677,    0.86500000
10000,       200,        0.0049,    1.53504569,    7.00000000,    7.00000000,    0.00000000,         1,       100,         0,         10000,       685,    0.88500000
10000,       200,        0.0050,    1.56474692,    7.00000000,    7.00000000,    0.00000000,         1,       100,         0,         10000,       710,    0.92000000
10000,       200,        0.0051,    1.54484908,    7.00000000,    7.00000000,    0.00000000,         1,       100,         0,         10000,       713,    0.94500000
10000,       200,        0.0052,    1.53687042,    7.00000000,    7.00000000,    0.00000000,         1,       100,         0,         10000,       721,    0.90000000
10000,       200,        0.0053,    1.52910181,    7.00000000,    7.00000000,    0.00000000,         1,       100,         0,         10000,       729,    0.89000000
10000,       200,        0.0054,    1.55330656,    7.00000000,    7.00000000,    0.00000000,         1,       100,         0,         10000,       752,    0.90500000
10000,       200,        0.0055,    1.54703979,    7.00000000,    7.00000000,    0.00000000,         1,       100,         0,         10000,       761,    0.91000000
10000,       200,        0.0056,    1.57307000,    7.00000000,    7.00000000,    0.00000000,         1,       100,         0,         10000,       785,    0.93500000
10000,       200,        0.1206,    2.27064281,    2.00000000,    2.00000000,    0.00000000,         1,       100,         0,         10000,     12059,    0.00000000
10000,       200,        0.0057,    1.55386765,    7.00000000,    7.00000000,    0.00000000,         1,       100,         0,         10000,       787,    0.93500000
10000,       200,        0.0058,    1.54043283,    7.00000000,    7.00000000,    0.00000000,         1,       100,         0,         10000,       792,    0.92500000
10000,       200,        0.0059,    1.55734687,    7.00000000,    7.00000000,    0.00000000,         1,       100,         0,         10000,       812,    0.93000000
10000,       200,        0.0060,    1.54744796,    7.00000000,    7.00000000,    0.00000000,         1,       100,         0,         10000,       818,    0.94000000
10000,       200,        0.0061,    1.54823105,    6.92857143,    6.92857143,    0.00000000,         1,       100,         0,         10000,       830,    0.93000000
10000,       200,        0.0062,    1.54046529,    6.66666667,    6.66666667,    0.00000000,         1,       100,         0,         10000,       837,    0.95500000
10000,       200,        0.0063,    1.56863929,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,       864,    0.93000000
10000,       200,        0.0064,    1.57205963,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,       877,    0.94000000
10000,       200,        0.0065,    1.54439779,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,       873,    0.93500000
10000,       200,        0.0066,    1.56704493,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,       897,    0.93000000
10000,       200,        0.1207,    2.27148840,    2.00000000,    2.00000000,    0.00000000,         1,       100,         0,         10000,     12070,    0.00000000
10000,       200,        0.0067,    1.56698846,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,       909,    0.96500000
10000,       200,        0.0068,    1.55115226,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,       911,    0.96000000
10000,       200,        0.0069,    1.57860323,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,       938,    0.94000000
10000,       200,        0.0070,    1.53807951,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,       925,    0.96000000
10000,       200,        0.0071,    1.57105378,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,       956,    0.95500000
10000,       200,        0.0072,    1.57046524,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,       967,    0.96000000
10000,       200,        0.0073,    1.55036967,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,       966,    0.97000000
10000,       200,        0.0074,    1.57957266,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,       995,    0.96000000
10000,       200,        0.0075,    1.61406155,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1028,    0.96000000
10000,       200,        0.1208,    2.27214557,    2.00000000,    2.00000000,    0.00000000,         1,       100,         0,         10000,     12080,    0.00000000
10000,       200,        0.0076,    1.55788200,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1003,    0.98500000
10000,       200,        0.0077,    1.56682872,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1020,    0.96500000
10000,       200,        0.0078,    1.62585164,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1070,    0.98000000
10000,       200,        0.0079,    1.59131397,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1058,    0.96000000
10000,       200,        0.0080,    1.61654522,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1086,    0.97000000
10000,       200,        0.0081,    1.60933955,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1093,    0.98000000
10000,       200,        0.0082,    1.61145561,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1105,    0.97500000
10000,       200,        0.0083,    1.57287787,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1090,    0.99000000
10000,       200,        0.0084,    1.61382700,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1129,    0.98000000
10000,       200,        0.1209,    2.27280261,    2.00000000,    2.00000000,    0.00000000,         1,       100,         0,         10000,     12090,    0.00000000
10000,       200,        0.0085,    1.58908988,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1123,    0.95500000
10000,       200,        0.0086,    1.62074776,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1156,    0.97500000
10000,       200,        0.0087,    1.59897447,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1152,    0.99500000
10000,       200,        0.0088,    1.60253411,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1165,    0.98000000
10000,       200,        0.0089,    1.62785936,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1195,    0.98000000
10000,       200,        0.0090,    1.60281537,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1187,    0.99000000
10000,       200,        0.0091,    1.62258933,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1213,    0.96500000
10000,       200,        0.0092,    1.64144333,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1238,    0.98500000
10000,       200,        0.1210,    2.27345953,    2.00000000,    2.00000000,    0.00000000,         1,       100,         0,         10000,     12100,    0.00000000
10000,       200,        0.0093,    1.62580737,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1237,    0.98000000
