code_n, n_tries,          qber,        f_mean,  c_iters_mean,  n_iters_mean,             R,       s_n,       p_n,   p_n_max,           k_n,   discl_n,           FER 
1944,        20,        0.0860,    1.13416197,    3.00000000,   21.65000000,    0.66670000,       412,         0,       302,          1532,        29,    0.00000000
1944,        20,        0.0410,    1.24076981,    3.55000000,    6.50000000,    0.83330000,       631,         0,       152,          1313,        22,    0.00000000
1944,        20,        0.0360,    1.22056399,    2.85000000,   19.45000000,    0.66670000,         0,       275,       302,          1669,        29,    0.00000000
1944,        20,        0.0570,    1.18760859,    3.65000000,   10.15000000,    0.75000000,       403,         0,       227,          1541,        25,    0.00000000
1944,        20,        0.0170,    1.40751033,    3.40000000,   20.15000000,    0.75000000,         0,       280,       227,          1664,        25,    0.00000000
1944,        20,        0.0420,    1.22656861,    3.35000000,    8.05000000,    0.83330000,       654,         0,       152,          1290,        22,    0.00000000
1944,        20,        0.0870,    1.14518544,    3.25000000,   16.80000000,    0.66670000,       424,         0,       302,          1520,        29,    0.00000000
1944,        20,        0.0430,    1.22350981,    3.30000000,    7.35000000,    0.83330000,       677,         0,       152,          1267,        22,    0.00000000
1944,        20,        0.0580,    1.16667950,    3.25000000,   13.65000000,    0.75000000,       422,         0,       227,          1522,        25,    0.00000000
1944,        20,        0.0370,    1.23697575,    3.15000000,   17.40000000,    0.66670000,         0,       265,       302,          1679,        29,    0.00000000
1944,        20,        0.0750,    1.14643799,    2.55000000,   37.80000000,    0.50000000,         0,       366,       439,          1578,        35,    0.00000000
1944,        20,        0.0180,    1.39775994,    3.50000000,   17.55000000,    0.75000000,         0,       269,       227,          1675,        25,    0.00000000
1944,        20,        0.0440,    1.22380541,    3.30000000,    8.80000000,    0.83330000,       699,         0,       152,          1245,        22,    0.00000000
1944,        20,        0.0590,    1.17450069,    3.40000000,   13.15000000,    0.75000000,       441,         0,       227,          1503,        25,    0.00000000
1944,        20,        0.0880,    1.13850107,    3.10000000,   20.15000000,    0.66670000,       436,         0,       302,          1508,        29,    0.00000000
1944,        20,        0.0450,    1.22739486,    3.35000000,    6.50000000,    0.83330000,       720,         0,       152,          1224,        22,    0.00000000
