code_n, n_tries,          qber,        f_mean,  c_iters_mean,  n_iters_mean,             R,       s_n,       p_n,   p_n_max,           k_n,   discl_n,           FER 
1944,        20,        0.1000,    0.79597239,    0.00000000,    0.00000000,    0.50000000,         0,       393,       439,          1551,        35,    1.00000000
1944,        20,        0.0200,    1.00357596,    0.00000000,    0.00000000,    0.83330000,        66,        67,       152,          1811,        22,    1.00000000
1944,        20,        0.1000,    0.78292313,    0.00000000,    0.00000000,    0.50000000,         0,       408,       439,          1536,        35,    1.00000000
1944,        20,        0.0200,    0.94608931,    0.00000000,    0.00000000,    0.83330000,        66,        84,       152,          1794,        22,    1.00000000
1944,        20,        0.1000,    0.76961650,    0.00000000,    0.00000000,    0.50000000,         0,       423,       439,          1521,        35,    1.00000000
4000,        20,        0.0200,    0.93104311,    0.00000000,    0.00000000,    0.85000000,        24,        88,       266,          3888,        44,    1.00000000
1944,        20,        0.0200,    0.88750274,    0.00000000,    0.00000000,    0.83330000,        66,       101,       152,          1777,        22,    1.00000000
1944,        20,        0.1000,    0.75513039,    0.00000000,    0.00000000,    0.50000000,         0,       439,       439,          1505,        35,    1.00000000
1944,        20,        0.0200,    0.82778439,    0.00000000,    0.00000000,    0.83330000,        66,       118,       152,          1760,        22,    1.00000000
1944,        20,        0.0200,    0.76690113,    0.00000000,    0.00000000,    0.83330000,        66,       135,       152,          1743,        22,    1.00000000
4000,        20,        0.1000,    1.01645680,    0.00000000,    0.00000000,    0.50000000,         0,       178,       864,          3822,        72,    1.00000000
1944,        20,        0.0200,    0.70481856,    0.00000000,    0.00000000,    0.83330000,        66,       152,       152,          1726,        22,    1.00000000
4000,        20,        0.0200,    0.88330543,    0.00000000,    0.00000000,    0.85000000,        24,       118,       266,          3858,        44,    1.00000000
1944,        20,        0.1000,    1.07495547,    0.00000000,    0.00000000,    0.50000000,        16,         0,       439,          1928,        35,    0.80000000
4000,        20,        0.1000,    1.18624628,    0.00000000,    0.00000000,    0.50000000,       500,       119,       864,          3381,        72,    0.10000000
1944,        20,        0.0200,    1.23049051,    0.00000000,    0.00000000,    0.83330000,        82,         0,       152,          1862,        22,    0.85000000
1944,        20,        0.0200,    1.17987627,    0.00000000,    0.00000000,    0.83330000,        82,        16,       152,          1846,        22,    0.80000000
1944,        20,        0.1000,    1.06666539,    0.00000000,    0.00000000,    0.50000000,        16,        15,       439,          1913,        35,    0.85000000
4000,        20,        0.0200,    0.83644795,    0.00000000,    0.00000000,    0.85000000,        24,       147,       266,          3829,        44,    1.00000000
1944,        20,        0.0200,    1.12512835,    0.00000000,    0.00000000,    0.83330000,        82,        33,       152,          1829,        22,    1.00000000
4000,        20,        0.1000,    1.00762959,    0.00000000,    0.00000000,    0.50000000,         0,       208,       864,          3792,        72,    1.00000000
1944,        20,        0.0200,    1.06935315,    0.00000000,    0.00000000,    0.83330000,        82,        50,       152,          1812,        22,    1.00000000
1944,        20,        0.0200,    1.01252148,    0.00000000,    0.00000000,    0.83330000,        82,        67,       152,          1795,        22,    1.00000000
1944,        20,        0.1000,    1.05824429,    0.00000000,    0.00000000,    0.50000000,        16,        30,       439,          1898,        35,    0.90000000
1944,        20,        0.0200,    0.95460304,    0.00000000,    0.00000000,    0.83330000,        82,        84,       152,          1778,        22,    1.00000000
4000,        20,        0.0200,    0.78722189,    0.00000000,    0.00000000,    0.85000000,        24,       177,       266,          3799,        44,    1.00000000
1944,        20,        0.0200,    0.89556636,    0.00000000,    0.00000000,    0.83330000,        82,       101,       152,          1761,        22,    1.00000000
1944,        20,        0.0200,    0.83537874,    0.00000000,    0.00000000,    0.83330000,        82,       118,       152,          1744,        22,    1.00000000
4000,        20,        0.1000,    0.99866160,    0.00000000,    0.00000000,    0.50000000,         0,       238,       864,          3762,        72,    1.00000000
1944,        20,        0.1000,    1.04968901,    0.00000000,    0.00000000,    0.50000000,        16,        45,       439,          1883,        35,    0.85000000
1944,        20,        0.0200,    0.77400618,    0.00000000,    0.00000000,    0.83330000,        82,       135,       152,          1727,        22,    1.00000000
4000,        20,        0.0200,    0.73889199,    0.00000000,    0.00000000,    0.85000000,        24,       206,       266,          3770,        44,    1.00000000
1944,        20,        0.0200,    0.71141335,    0.00000000,    0.00000000,    0.83330000,        82,       152,       152,          1710,        22,    1.00000000
1944,        20,        0.1000,    1.04099634,    0.00000000,    0.00000000,    0.50000000,        16,        60,       439,          1868,        35,    1.00000000
1944,        20,        0.0200,    1.24182837,    0.00000000,    0.00000000,    0.83330000,        99,         0,       152,          1845,        22,    0.85000000
4000,        20,        0.0200,    0.68810683,    0.00000000,    0.00000000,    0.85000000,        24,       236,       266,          3740,        44,    1.00000000
1944,        20,        0.0200,    1.19084286,    0.00000000,    0.00000000,    0.83330000,        99,        16,       152,          1829,        22,    0.85000000
1944,        20,        0.1000,    1.03216294,    0.00000000,    0.00000000,    0.50000000,        16,        75,       439,          1853,        35,    0.95000000
1944,        20,        0.0200,    1.13568419,    0.00000000,    0.00000000,    0.83330000,        99,        33,       152,          1812,        22,    1.00000000
4000,        20,        0.1000,    1.17806217,    0.00000000,    0.00000000,    0.50000000,       500,       148,       864,          3352,        72,    0.05000000
4000,        20,        0.1000,    0.98954942,    0.00000000,    0.00000000,    0.50000000,         0,       268,       864,          3732,        72,    1.00000000
1944,        20,        0.0200,    1.07948073,    0.00000000,    0.00000000,    0.83330000,        99,        50,       152,          1795,        22,    1.00000000
1944,        20,        0.1000,    1.02318536,    0.00000000,    0.00000000,    0.50000000,        16,        90,       439,          1838,        35,    1.00000000
4000,        20,        0.0200,    0.63650035,    0.00000000,    0.00000000,    0.85000000,        24,       266,       266,          3710,        44,    1.00000000
1944,        20,        0.0200,    1.02220251,    0.00000000,    0.00000000,    0.83330000,        99,        67,       152,          1778,        22,    1.00000000
1944,        20,        0.0200,    0.96381841,    0.00000000,    0.00000000,    0.83330000,        99,        84,       152,          1761,        22,    1.00000000
1944,        20,        0.1000,    1.01406003,    0.00000000,    0.00000000,    0.50000000,        16,       105,       439,          1823,        35,    0.95000000
1944,        20,        0.0200,    0.90429608,    0.00000000,    0.00000000,    0.83330000,        99,       101,       152,          1744,        22,    1.00000000
4000,        20,        0.0200,    1.07366874,    0.00000000,    0.00000000,    0.85000000,        49,         0,       266,          3951,        44,    1.00000000
4000,        20,        0.1000,    0.98060064,    0.00000000,    0.00000000,    0.50000000,         0,       297,       864,          3703,        72,    1.00000000
1944,        20,        0.0200,    0.84360192,    0.00000000,    0.00000000,    0.83330000,        99,       118,       152,          1727,        22,    1.00000000
1944,        20,        0.1000,    1.00415937,    0.00000000,    0.00000000,    0.50000000,        16,       121,       439,          1807,        35,    1.00000000
1944,        20,        0.0200,    0.78170098,    0.00000000,    0.00000000,    0.83330000,        99,       135,       152,          1710,        22,    1.00000000
1944,        20,        0.0200,    0.71855690,    0.00000000,    0.00000000,    0.83330000,        99,       152,       152,          1693,        22,    1.00000000
1944,        20,        0.1000,    0.99471693,    0.00000000,    0.00000000,    0.50000000,        16,       136,       439,          1792,        35,    1.00000000
1944,        20,        0.0200,    1.25269182,    0.00000000,    0.00000000,    0.83330000,       115,         0,       152,          1829,        22,    0.85000000
4000,        20,        0.1000,    0.97119458,    0.00000000,    0.00000000,    0.50000000,         0,       327,       864,          3673,        72,    1.00000000
4000,        20,        0.0200,    1.02932994,    0.00000000,    0.00000000,    0.85000000,        49,        29,       266,          3922,        44,    0.95000000
1944,        20,        0.1000,    0.98511508,    0.00000000,    0.00000000,    0.50000000,        16,       151,       439,          1777,        35,    1.00000000
1944,        20,        0.0200,    1.20135223,    0.00000000,    0.00000000,    0.83330000,       115,        16,       152,          1813,        22,    0.85000000
1944,        20,        0.0200,    1.14580164,    0.00000000,    0.00000000,    0.83330000,       115,        33,       152,          1796,        22,    0.90000000
1944,        20,        0.1000,    0.97534975,    0.00000000,    0.00000000,    0.50000000,        16,       166,       439,          1762,        35,    1.00000000
1944,        20,        0.0200,    1.08918938,    0.00000000,    0.00000000,    0.83330000,       115,        50,       152,          1779,        22,    1.00000000
1944,        20,        0.0200,    1.03148471,    0.00000000,    0.00000000,    0.83330000,       115,        67,       152,          1762,        22,    1.00000000
4000,        20,        0.1000,    1.16944549,    0.00000000,    0.00000000,    0.50000000,       500,       178,       864,          3322,        72,    0.15000000
4000,        20,        0.1000,    0.96163360,    0.00000000,    0.00000000,    0.50000000,         0,       357,       864,          3643,        72,    1.00000000
4000,        20,        0.0200,    0.98276690,    0.00000000,    0.00000000,    0.85000000,        49,        59,       266,          3892,        44,    1.00000000
1944,        20,        0.1000,    0.96541672,    0.00000000,    0.00000000,    0.50000000,        16,       181,       439,          1747,        35,    1.00000000
1944,        20,        0.0200,    0.97265571,    0.00000000,    0.00000000,    0.83330000,       115,        84,       152,          1745,        22,    1.00000000
1944,        20,        0.0200,    0.91266919,    0.00000000,    0.00000000,    0.83330000,       115,       101,       152,          1728,        22,    1.00000000
1944,        20,        0.1000,    0.95531164,    0.00000000,    0.00000000,    0.50000000,        16,       196,       439,          1732,        35,    1.00000000
1944,        20,        0.0200,    0.85149066,    0.00000000,    0.00000000,    0.83330000,       115,       118,       152,          1711,        22,    1.00000000
4000,        20,        0.1000,    0.95191385,    0.00000000,    0.00000000,    0.50000000,         0,       387,       864,          3613,        72,    1.00000000
1944,        20,        0.1000,    0.94503001,    0.00000000,    0.00000000,    0.50000000,        16,       211,       439,          1717,        35,    1.00000000
1944,        20,        0.0200,    0.78908422,    0.00000000,    0.00000000,    0.83330000,       115,       135,       152,          1694,        22,    1.00000000
4000,        20,        0.0200,    0.93706850,    0.00000000,    0.00000000,    0.85000000,        49,        88,       266,          3863,        44,    1.00000000
1944,        20,        0.0200,    0.72541254,    0.00000000,    0.00000000,    0.83330000,       115,       152,       152,          1677,        22,    1.00000000
1944,        20,        0.1000,    0.93386306,    0.00000000,    0.00000000,    0.50000000,        16,       227,       439,          1701,        35,    1.00000000
1944,        20,        0.0200,    1.26444445,    0.00000000,    0.00000000,    0.83330000,       132,         0,       152,          1812,        22,    0.80000000
1944,        20,        0.1000,    0.92320156,    0.00000000,    0.00000000,    0.50000000,        16,       242,       439,          1686,        35,    1.00000000
1944,        20,        0.0200,    1.21272361,    0.00000000,    0.00000000,    0.83330000,       132,        16,       152,          1796,        22,    1.00000000
4000,        20,        0.1000,    0.94203132,    0.00000000,    0.00000000,    0.50000000,         0,       417,       864,          3583,        72,    1.00000000
4000,        20,        0.0200,    0.88906662,    0.00000000,    0.00000000,    0.85000000,        49,       118,       266,          3833,        44,    1.00000000
1944,        20,        0.0200,    1.15675085,    0.00000000,    0.00000000,    0.83330000,       132,        33,       152,          1779,        22,    0.95000000
1944,        20,        0.1000,    0.91234864,    0.00000000,    0.00000000,    0.50000000,        16,       257,       439,          1671,        35,    1.00000000
1944,        20,        0.0200,    1.09969802,    0.00000000,    0.00000000,    0.83330000,       132,        50,       152,          1762,        22,    1.00000000
1944,        20,        0.1000,    0.90129912,    0.00000000,    0.00000000,    0.50000000,        16,       272,       439,          1656,        35,    1.00000000
1944,        20,        0.0200,    1.04153356,    0.00000000,    0.00000000,    0.83330000,       132,        67,       152,          1745,        22,    1.00000000
4000,        20,        0.0200,    0.84194511,    0.00000000,    0.00000000,    0.85000000,        49,       147,       266,          3804,        44,    1.00000000
4000,        20,        0.1000,    0.93231963,    0.00000000,    0.00000000,    0.50000000,         0,       446,       864,          3554,        72,    1.00000000
1944,        20,        0.0200,    0.98222466,    0.00000000,    0.00000000,    0.83330000,       132,        84,       152,          1728,        22,    1.00000000
4000,        20,        0.1000,    1.16067176,    0.00000000,    0.00000000,    0.50000000,       500,       208,       864,          3292,        72,    0.20000000
1944,        20,        0.1000,    0.89004759,    0.00000000,    0.00000000,    0.50000000,        16,       287,       439,          1641,        35,    1.00000000
1944,        20,        0.0200,    0.92173721,    0.00000000,    0.00000000,    0.83330000,       132,       101,       152,          1711,        22,    1.00000000
1944,        20,        0.1000,    0.87858847,    0.00000000,    0.00000000,    0.50000000,        16,       302,       439,          1626,        35,    1.00000000
1944,        20,        0.0200,    0.86003573,    0.00000000,    0.00000000,    0.83330000,       132,       118,       152,          1694,        22,    1.00000000
4000,        20,        0.0200,    0.79243666,    0.00000000,    0.00000000,    0.85000000,        49,       177,       266,          3774,        44,    1.00000000
1944,        20,        0.1000,    0.86691596,    0.00000000,    0.00000000,    0.50000000,        16,       317,       439,          1611,        35,    1.00000000
1944,        20,        0.0200,    0.79708329,    0.00000000,    0.00000000,    0.83330000,       132,       135,       152,          1677,        22,    1.00000000
4000,        20,        0.1000,    0.92210485,    0.00000000,    0.00000000,    0.50000000,         0,       476,       864,          3524,        72,    1.00000000
1944,        20,        0.0200,    0.73284146,    0.00000000,    0.00000000,    0.83330000,       132,       152,       152,          1660,        22,    1.00000000
1944,        20,        0.1000,    0.85422329,    0.00000000,    0.00000000,    0.50000000,        16,       333,       439,          1595,        35,    1.00000000
1944,        20,        0.0200,    1.27570899,    0.00000000,    0.00000000,    0.83330000,       148,         0,       152,          1796,        22,    0.75000000
1944,        20,        0.1000,    0.84209045,    0.00000000,    0.00000000,    0.50000000,        16,       348,       439,          1580,        35,    1.00000000
