code_n, n_tries,          qber,        f_mean,  c_iters_mean,  n_iters_mean,             R,  pass/s_n,  kost/p_n,   p_n_max,   correct/k_n,   discl_n,           FER 
10000,       200,        0.0020,    1.15761914,   39.08139535,   39.36000000,    1.14417788,         4,       730,         0,          9999,       240,    0.14000000
10000,       200,        0.0907,    1.32942408,   26.75000000,   27.28000000,    1.32671432,         4,       730,         0,          9990,      5835,    0.98000000
10000,       200,        0.0312,    1.25236070,   33.00000000,   33.00000000,    1.24667831,         4,       730,         0,          9996,      2512,    0.83500000
10000,       200,        0.0023,    1.18058248,   39.99315068,   41.09000000,    1.15516402,         4,       730,         0,          9999,       271,    0.27000000
10000,       200,        0.0610,    1.30316552,   29.00000000,   29.00000000,    1.29805412,         4,       730,         0,          9992,      4318,    0.93000000
10000,       200,        0.1207,    1.37738901,   25.00000000,   25.00000000,    1.37668441,         4,       730,         0,          9989,      7321,    0.99000000
10000,       200,        0.0025,    1.15961844,   39.04216867,   39.90500000,    1.14709876,         4,       730,         0,          9999,       292,    0.17000000
10000,       200,        0.0315,    1.25270848,   33.00000000,   33.00000000,    1.24833926,         4,       730,         0,          9995,      2528,    0.84500000
10000,       200,        0.0027,    1.17521306,   39.81212121,   40.49000000,    1.16121997,         4,       730,         0,          9999,       321,    0.17500000
10000,       200,        0.0910,    1.32890280,   26.50000000,   26.56000000,    1.32714177,         4,       730,         0,          9990,      5844,    0.99000000
10000,       200,        0.0612,    1.30588704,   29.00000000,   29.00000000,    1.29718182,         4,       730,         0,          9992,      4340,    0.95000000
10000,       200,        0.0030,    1.16277716,   38.47468354,   39.51000000,    1.15220066,         4,       730,         0,          9999,       342,    0.21000000
10000,       200,        0.0318,    1.25715180,   33.00000000,   33.00000000,    1.25017051,         4,       730,         0,          9995,      2553,    0.84500000
10000,       200,        0.1210,    1.38060997,   25.00000000,   25.00000000,    1.37832242,         4,       730,         0,          9989,      7348,    0.99500000
10000,       200,        0.0033,    1.15422445,   39.00000000,   39.58500000,    1.14215286,         4,       730,         0,          9999,       364,    0.21500000
10000,       200,        0.0912,    1.33400374,   25.00000000,   25.00000000,    1.32629203,         4,       730,         0,          9990,      5878,    0.99500000
10000,       200,        0.0615,    1.30245359,   29.00000000,   29.00000000,    1.29880900,         4,       730,         0,          9993,      4342,    0.95500000
10000,       200,        0.0320,    1.25543658,   33.00000000,   32.98500000,    1.24887758,         4,       730,         0,          9995,      2565,    0.88000000
10000,       200,        0.0035,    1.16685668,   40.71895425,   41.53500000,    1.15470748,         4,       730,         0,          9999,       392,    0.23500000
10000,       200,        0.0037,    1.18458723,   39.79729730,   40.74500000,    1.17050989,         4,       730,         0,          9999,       421,    0.26000000
10000,       200,        0.0323,    1.25647162,   33.00000000,   33.00000000,    1.24813348,         4,       730,         0,          9995,      2582,    0.86000000
10000,       200,        0.0617,    1.30857228,   29.00000000,   29.00000000,    1.30055830,         4,       730,         0,          9993,      4375,    0.92000000
10000,       200,        0.1212,    1.38621686,   25.00000000,   25.00000000,    1.37777224,         4,       730,         0,          9989,      7387,    0.98000000
10000,       200,        0.0040,    1.17617117,   41.01342282,   41.52000000,    1.16180908,         4,       730,         0,          9999,       442,    0.25500000
10000,       200,        0.0915,    1.33195335,   25.00000000,   25.00000000,    1.32692794,         4,       730,         0,          9990,      5880,    0.98500000
10000,       200,        0.0325,    1.25877161,   32.96666667,   32.98000000,    1.24992317,         4,       730,         0,          9995,      2602,    0.85000000
10000,       200,        0.0043,    1.16573795,   39.84313725,   40.45000000,    1.15449574,         4,       730,         0,          9999,       461,    0.23500000
10000,       200,        0.0620,    1.30258371,   29.00000000,   29.00000000,    1.29897089,         4,       730,         0,          9992,      4368,    0.97500000
10000,       200,        0.0045,    1.17589030,   40.28666667,   40.78500000,    1.16614108,         4,       730,         0,          9999,       488,    0.25000000
10000,       200,        0.0917,    1.33017768,   25.00000000,   25.00000000,    1.32874723,         4,       730,         0,          9991,      5883,    0.97000000
10000,       200,        0.0328,    1.26105274,   33.00000000,   32.97500000,    1.25169220,         4,       730,         0,          9995,      2623,    0.84500000
10000,       200,        0.1215,    1.37578941,   25.00000000,   25.00000000,    1.37780850,         4,       730,         0,          9989,      7342,    0.98500000
10000,       200,        0.0048,    1.18732906,   40.50000000,   41.29000000,    1.17307625,         4,       730,         0,          9999,       516,    0.37000000
10000,       200,        0.0622,    1.30407531,   29.00000000,   29.00000000,    1.29999600,         4,       730,         0,          9993,      4385,    0.93500000
10000,       200,        0.0050,    1.18054242,   41.31617647,   41.81000000,    1.16588922,         4,       730,         0,          9999,       536,    0.32000000
10000,       200,        0.0330,    1.25677946,   32.96000000,   32.94000000,    1.25214082,         4,       730,         0,          9995,      2629,    0.87500000
10000,       200,        0.0920,    1.32720828,   25.00000000,   25.00000000,    1.32863568,         4,       730,         0,          9990,      5881,    0.99500000
10000,       200,        0.0053,    1.16678854,   40.28260870,   41.13500000,    1.15499477,         4,       730,         0,          9999,       552,    0.31000000
10000,       200,        0.1217,    1.38069037,   25.00000000,   25.00000000,    1.37815654,         4,       730,         0,          9989,      7378,    0.99500000
10000,       200,        0.0333,    1.25681133,   32.95000000,   32.90500000,    1.24992805,         4,       730,         0,          9995,      2644,    0.80000000
10000,       200,        0.0625,    1.30738112,   29.00000000,   29.00000000,    1.30057640,         4,       730,         0,          9992,      4409,    0.95500000
10000,       200,        0.0055,    1.17738066,   40.30821918,   40.74000000,    1.16886083,         4,       730,         0,          9999,       579,    0.27000000
10000,       200,        0.0057,    1.18466372,   38.93382353,   39.54500000,    1.17448798,         4,       730,         0,          9999,       604,    0.32000000
10000,       200,        0.0922,    1.32917127,   25.00000000,   25.00000000,    1.32839939,         4,       730,         0,          9990,      5900,    0.98500000
10000,       200,        0.0335,    1.25872105,   32.90000000,   32.86500000,    1.24997317,         4,       730,         0,          9995,      2664,    0.90000000
10000,       200,        0.0628,    1.30695953,   29.00000000,   29.00000000,    1.30227978,         4,       730,         0,          9993,      4421,    0.94500000
10000,       200,        0.0060,    1.18143538,   39.18110236,   39.44500000,    1.17035634,         4,       730,         0,          9999,       625,    0.36500000
10000,       200,        0.1220,    1.38847719,   25.00000000,   25.00000000,    1.37909173,         4,       730,         0,          9988,      7429,    0.99000000
10000,       200,        0.0338,    1.26237934,   32.53333333,   32.52500000,    1.25396859,         4,       730,         0,          9995,      2687,    0.85000000
10000,       200,        0.0063,    1.17675569,   39.28148148,   39.63500000,    1.16560243,         4,       730,         0,          9999,       644,    0.32500000
10000,       200,        0.0925,    1.33492252,   25.00000000,   25.00000000,    1.33023235,         4,       730,         0,          9990,      5937,    0.97500000
10000,       200,        0.0630,    1.30679192,   29.00000000,   29.00000000,    1.30184950,         4,       730,         0,          9993,      4433,    0.97000000
10000,       200,        0.0065,    1.18611915,   39.29365079,   39.81000000,    1.17221125,         4,       730,         0,          9998,       671,    0.37000000
10000,       200,        0.0340,    1.26039355,   32.10344828,   32.11000000,    1.25326838,         4,       730,         0,          9995,      2698,    0.85500000
10000,       200,        0.1222,    1.38206095,   25.00000000,   25.00000000,    1.37809581,         4,       730,         0,          9989,      7405,    0.99500000
10000,       200,        0.0068,    1.19338773,   39.56451613,   40.00000000,    1.18270665,         4,       730,         0,          9998,       696,    0.38000000
10000,       200,        0.0633,    1.30700796,   29.00000000,   29.00000000,    1.30133935,         4,       730,         0,          9993,      4446,    0.93500000
10000,       200,        0.0927,    1.33471219,   25.00000000,   25.00000000,    1.33095195,         4,       730,         0,          9990,      5947,    0.98000000
10000,       200,        0.0343,    1.26108691,   32.00000000,   32.00000000,    1.25137728,         4,       730,         0,          9995,      2714,    0.85500000
10000,       200,        0.0070,    1.18734752,   39.88800000,   40.24500000,    1.17647710,         4,       730,         0,          9998,       714,    0.37500000
10000,       200,        0.0073,    1.18511904,   39.87969925,   40.07000000,    1.17543745,         4,       730,         0,          9999,       734,    0.33500000
10000,       200,        0.0345,    1.26152311,   32.00000000,   32.00000000,    1.25246783,         4,       730,         0,          9995,      2730,    0.82500000
10000,       200,        0.1225,    1.39197316,   25.00000000,   25.00000000,    1.37948958,         4,       730,         0,          9989,      7468,    0.99500000
10000,       200,        0.0635,    1.31047575,   29.00000000,   29.00000000,    1.30110169,         4,       730,         0,          9991,      4471,    0.96500000
10000,       200,        0.0930,    1.33460665,   25.00000000,   25.00000000,    1.33078837,         4,       730,         0,          9991,      5957,    0.98000000
10000,       200,        0.0075,    1.19283509,   40.16071429,   40.39000000,    1.18069740,         4,       730,         0,          9998,       760,    0.44000000
10000,       200,        0.0348,    1.26446317,   32.00000000,   32.00000000,    1.25591170,         4,       730,         0,          9995,      2752,    0.83500000
10000,       200,        0.0077,    1.19972393,   39.53703704,   39.94500000,    1.18709161,         4,       730,         0,          9998,       785,    0.46000000
10000,       200,        0.0638,    1.31290567,   29.00000000,   29.00000000,    1.30325019,         4,       730,         0,          9992,      4492,    0.97000000
10000,       200,        0.0080,    1.19549507,   39.52100840,   39.99000000,    1.18428549,         4,       730,         0,          9998,       803,    0.40500000
10000,       200,        0.1227,    1.38845886,   25.00000000,   25.00000000,    1.37990827,         4,       730,         0,          9989,      7459,    0.99500000
10000,       200,        0.0932,    1.33180285,   25.00000000,   25.00000000,    1.33037143,         4,       730,         0,          9990,      5956,    0.97000000
10000,       200,        0.0350,    1.26055377,   31.96428571,   31.99500000,    1.25317000,         4,       730,         0,          9995,      2759,    0.86000000
10000,       200,        0.0083,    1.19049162,   39.00000000,   39.57500000,    1.17862554,         4,       730,         0,          9998,       820,    0.46500000
10000,       200,        0.0640,    1.31132150,   29.00000000,   29.00000000,    1.30193581,         4,       730,         0,          9992,      4499,    0.95500000
10000,       200,        0.0353,    1.26386060,   32.00000000,   32.00000000,    1.25449698,         4,       730,         0,          9994,      2781,    0.91500000
10000,       200,        0.0085,    1.19511467,   38.84070796,   39.27500000,    1.18372654,         4,       730,         0,          9998,       844,    0.43500000
10000,       200,        0.0935,    1.33368091,   25.00000000,   25.00000000,    1.33149363,         4,       730,         0,          9990,      5975,    0.97000000
10000,       200,        0.1230,    1.37863538,   25.00000000,   25.00000000,    1.38010957,         4,       730,         0,          9988,      7416,    0.99500000
10000,       200,        0.0088,    1.20191732,   39.16504854,   39.48000000,    1.18907142,         4,       730,         0,          9998,       870,    0.48500000
10000,       200,        0.0643,    1.30750772,   29.00000000,   29.00000000,    1.30215156,         4,       730,         0,          9992,      4499,    0.93500000
10000,       200,        0.0355,    1.26304076,   32.00000000,   32.00000000,    1.25511738,         4,       730,         0,          9995,      2794,    0.88000000
10000,       200,        0.0090,    1.19932621,   38.98245614,   39.33500000,    1.18792577,         4,       730,         0,          9998,       888,    0.43000000
10000,       200,        0.0358,    1.26406198,   32.00000000,   32.00000000,    1.25688106,         4,       730,         0,          9995,      2811,    0.86000000
10000,       200,        0.0938,    1.33737468,   25.00000000,   25.00000000,    1.33240436,         4,       730,         0,          9990,      6003,    0.99000000
10000,       200,        0.0645,    1.30570456,   29.00000000,   29.00000000,    1.30412365,         4,       730,         0,          9993,      4505,    0.95000000
10000,       200,        0.0093,    1.20150778,   38.59322034,   39.12500000,    1.19249273,         4,       730,         0,          9998,       910,    0.41000000
10000,       200,        0.1232,    1.38137165,   25.00000000,   25.00000000,    1.38063924,         4,       730,         0,          9989,      7440,    0.99000000
10000,       200,        0.0095,    1.19807021,   39.02439024,   39.35000000,    1.18917608,         4,       730,         0,          9998,       928,    0.38500000
10000,       200,        0.0360,    1.26364647,   32.00000000,   32.00000000,    1.25614563,         4,       730,         0,          9994,      2826,    0.87500000
10000,       200,        0.0648,    1.31339634,   29.00000000,   29.00000000,    1.30489247,         4,       730,         0,          9992,      4544,    0.97500000
10000,       200,        0.0940,    1.33438678,   25.00000000,   25.00000000,    1.33213519,         4,       730,         0,          9991,      6000,    0.98000000
10000,       200,        0.0097,    1.20285238,   39.24210526,   39.53000000,    1.19198868,         4,       730,         0,          9998,       951,    0.52500000
10000,       200,        0.0363,    1.26448980,   32.00000000,   32.00000000,    1.25680243,         4,       730,         0,          9994,      2842,    0.84500000
10000,       200,        0.1235,    1.38391747,   25.00000000,   25.00000000,    1.38001639,         4,       730,         0,          9989,      7464,    0.99500000
10000,       200,        0.0100,    1.19950637,   38.84158416,   39.29500000,    1.18893145,         4,       730,         0,          9998,       969,    0.49500000
10000,       200,        0.0650,    1.30785151,   29.00000000,   29.00000000,    1.30351265,         4,       730,         0,          9992,      4538,    0.95500000
10000,       200,        0.0365,    1.26257570,   32.00000000,   32.00000000,    1.25709724,         4,       730,         0,          9995,      2853,    0.88500000
10000,       200,        0.0103,    1.19358627,   38.87272727,   39.19500000,    1.18564332,         4,       730,         0,          9998,       984,    0.45000000
10000,       200,        0.0943,    0.00000000,    0.00000000,   25.00000000,    1.33321198,         4,       730,         0,          9991,         0,    1.00000000
10000,       200,        0.0105,    1.20016215,   39.13978495,   39.34000000,    1.19023819,         4,       730,         0,          9998,      1009,    0.53500000
10000,       200,        0.0368,    1.26613606,   32.00000000,   32.00000000,    1.25778172,         4,       730,         0,          9995,      2876,    0.87000000
10000,       200,        0.1237,    1.38312570,   25.00000000,   25.00000000,    1.38097958,         4,       730,         0,          9989,      7469,    0.99000000
10000,       200,        0.0653,    1.30876637,   29.00000000,   29.00000000,    1.30311745,         4,       730,         0,          9992,      4553,    0.98000000
10000,       200,        0.0108,    1.20402121,   38.76595745,   39.13500000,    1.19236893,         4,       730,         0,          9998,      1032,    0.53000000
10000,       200,        0.0945,    1.33809132,   25.00000000,   25.00000000,    1.33338507,         4,       730,         0,          9990,      6039,    0.99500000
10000,       200,        0.0370,    1.26376021,   32.00000000,   32.00000000,    1.25791266,         4,       730,         0,          9995,      2885,    0.81000000
10000,       200,        0.0110,    1.19747943,   38.35106383,   38.76000000,    1.18790177,         4,       730,         0,          9998,      1046,    0.53000000
10000,       200,        0.0655,    1.30674396,   29.00000000,   29.00000000,    1.30412144,         4,       730,         0,          9992,      4559,    0.96000000
10000,       200,        0.1240,    1.38437233,   25.00000000,   25.00000000,    1.38155403,         4,       730,         0,          9989,      7486,    0.98000000
10000,       200,        0.0112,    1.19727936,   37.42990654,   37.53000000,    1.18680476,         4,       730,         0,          9998,      1065,    0.46500000
10000,       200,        0.0373,    1.26576302,   32.00000000,   32.00000000,    1.26003184,         4,       730,         0,          9995,      2905,    0.80500000
10000,       200,        0.0948,    1.33346886,   25.00000000,   25.00000000,    1.33437900,         4,       730,         0,          9990,      6029,    0.98000000
10000,       200,        0.0658,    1.31097079,   29.00000000,   29.00000000,    1.30513686,         4,       730,         0,          9992,      4586,    0.95500000
10000,       200,        0.0115,    1.20247727,   36.88000000,   36.95500000,    1.18912087,         4,       730,         0,          9998,      1089,    0.62500000
10000,       200,        0.0375,    1.26361161,   32.00000000,   32.00000000,    1.25708273,         4,       730,         0,          9994,      2915,    0.91000000
10000,       200,        0.0118,    1.20567711,   36.55555556,   36.82000000,    1.19356309,         4,       730,         0,          9997,      1111,    0.59500000
10000,       200,        0.1242,    1.37875362,   25.00000000,   25.00000000,    1.38098773,         4,       730,         0,          9989,      7465,    0.98500000
10000,       200,        0.0950,    1.33433037,   25.00000000,   25.00000000,    1.33376297,         4,       730,         0,          9990,      6043,    0.98000000
10000,       200,        0.0660,    1.31251166,   29.00000000,   29.00000000,    1.30588853,         4,       730,         0,          9992,      4604,    0.94000000
10000,       200,        0.0378,    1.26721681,   32.00000000,   32.00000000,    1.25916876,         4,       730,         0,          9995,      2938,    0.91500000
10000,       200,        0.0120,    1.20614759,   36.70000000,   36.86500000,    1.19525483,         4,       730,         0,          9998,      1131,    0.55000000
10000,       200,        0.0123,    1.20155544,   36.71578947,   36.86500000,    1.19131252,         4,       730,         0,          9998,      1145,    0.52500000
10000,       200,        0.0380,    1.26899183,   32.00000000,   32.00000000,    1.25839806,         4,       730,         0,          9994,      2957,    0.88000000
10000,       200,        0.0663,    1.31051196,   29.00000000,   28.99000000,    1.30516189,         4,       730,         0,          9991,      4610,    0.95500000
10000,       200,        0.0953,    1.33732960,   25.00000000,   25.00000000,    1.33473239,         4,       730,         0,          9990,      6068,    0.97500000
10000,       200,        0.1245,    1.37885720,   25.00000000,   25.00000000,    1.38116372,         4,       730,         0,          9989,      7475,    0.97500000
10000,       200,        0.0125,    1.20752248,   36.68604651,   36.86500000,    1.19720431,         4,       730,         0,          9998,      1170,    0.57000000
10000,       200,        0.0383,    1.26528291,   32.00000000,   32.00000000,    1.25931560,         4,       730,         0,          9995,      2963,    0.90500000
10000,       200,        0.0128,    1.21355349,   36.80000000,   36.91000000,    1.20093581,         4,       730,         0,          9997,      1195,    0.55000000
10000,       200,        0.0665,    1.31193059,   29.00000000,   28.99500000,    1.30595567,         4,       730,         0,          9992,      4627,    0.96000000
10000,       200,        0.0955,    1.33766404,   25.00000000,   25.00000000,    1.33542862,         4,       730,         0,          9990,      6080,    0.96500000
10000,       200,        0.0130,    1.21118369,   36.80000000,   36.91000000,    1.20119411,         4,       730,         0,          9998,      1212,    0.55000000
10000,       200,        0.1247,    1.37929419,   25.00000000,   25.00000000,    1.38298635,         4,       730,         0,          9989,      7487,    0.98500000
10000,       200,        0.0385,    1.26842903,   31.94736842,   31.99500000,    1.25987393,         4,       730,         0,          9995,      2985,    0.90500000
10000,       200,        0.0668,    1.31238091,   29.00000000,   28.99500000,    1.30683253,         4,       730,         0,          9992,      4641,    0.94000000
10000,       200,        0.0133,    1.20899829,   36.72727273,   36.86500000,    1.19898917,         4,       730,         0,          9998,      1228,    0.50500000
10000,       200,        0.0388,    1.26787791,   32.00000000,   32.00000000,    1.26085830,         4,       730,         0,          9995,      2998,    0.86000000
10000,       200,        0.0958,    1.33889128,   25.00000000,   25.00000000,    1.33679741,         4,       730,         0,          9990,      6097,    0.98500000
10000,       200,        0.0135,    1.21177602,   36.90816327,   36.91000000,    1.20158720,         4,       730,         0,          9998,      1250,    0.51000000
10000,       200,        0.1250,    1.38331344,   25.00000000,   25.00000000,    1.38255732,         4,       730,         0,          9989,      7519,    0.97500000
10000,       200,        0.0670,    1.31275898,   29.00000000,   28.97500000,    1.30551053,         4,       730,         0,          9991,      4655,    0.97500000
10000,       200,        0.0390,    1.26461335,   31.94594595,   31.99000000,    1.26053539,         4,       730,         0,          9995,      3005,    0.81500000
10000,       200,        0.0138,    1.21729591,   36.90217391,   36.95500000,    1.20698364,         4,       730,         0,          9998,      1274,    0.54000000
10000,       200,        0.0960,    1.34024249,   25.00000000,   25.00000000,    1.33694669,         4,       730,         0,          9990,      6114,    0.99500000
10000,       200,        0.0140,    1.21217184,   36.80219780,   36.91000000,    1.20348692,         4,       730,         0,          9997,      1288,    0.54500000
10000,       200,        0.0393,    1.26901540,   32.00000000,   31.99500000,    1.26130431,         4,       730,         0,          9995,      3030,    0.89500000
10000,       200,        0.0673,    1.31270445,   29.00000000,   28.92000000,    1.30688807,         4,       730,         0,          9992,      4667,    0.97000000
10000,       200,        0.1253,    1.37873793,   25.00000000,   25.00000000,    1.38229134,         4,       730,         0,          9989,      7504,    0.99000000
10000,       200,        0.0143,    1.21169045,   36.77500000,   36.90500000,    1.20110884,         4,       730,         0,          9997,      1306,    0.60000000
10000,       200,        0.0395,    1.26583990,   32.00000000,   31.99500000,    1.25981378,         4,       730,         0,          9995,      3037,    0.89500000
10000,       200,        0.0963,    1.34553075,   25.00000000,   25.00000000,    1.33627571,         4,       730,         0,          9990,      6149,    0.97000000
10000,       200,        0.0145,    1.21609203,   36.76923077,   36.90000000,    1.20586492,         4,       730,         0,          9997,      1329,    0.61000000
10000,       200,        0.0675,    1.30975714,   29.00000000,   28.89000000,    1.30745155,         4,       730,         0,          9992,      4669,    0.97500000
10000,       200,        0.0148,    1.22010667,   36.97468354,   36.99000000,    1.20991856,         4,       730,         0,          9997,      1352,    0.60500000
10000,       200,        0.0398,    1.27030046,   32.00000000,   31.99000000,    1.26221273,         4,       730,         0,          9995,      3063,    0.90500000
10000,       200,        0.1255,    1.39225690,   25.00000000,   25.00000000,    1.38328326,         4,       730,         0,          9989,      7587,    0.98500000
10000,       200,        0.0678,    1.31277991,   28.80000000,   28.70500000,    1.30813197,         4,       730,         0,          9992,      4692,    0.97500000
10000,       200,        0.0965,    1.33048891,   25.00000000,   25.00000000,    1.33748758,         4,       730,         0,          9990,      6091,    0.99500000
10000,       200,        0.0150,    1.21909273,   36.81250000,   36.93500000,    1.20558156,         4,       730,         0,          9997,      1369,    0.68000000
10000,       200,        0.0400,    1.26513915,   32.00000000,   32.00000000,    1.26010046,         4,       730,         0,          9994,      3065,    0.89500000
10000,       200,        0.0152,    1.21590609,   36.90909091,   36.94000000,    1.20834889,         4,       730,         0,          9998,      1384,    0.50500000
10000,       200,        0.1258,    1.38555388,   25.00000000,   25.00000000,    1.38341338,         4,       730,         0,          9989,      7560,    0.99000000
10000,       200,        0.0680,    1.31526184,   28.60000000,   28.57000000,    1.30629041,         4,       730,         0,          9992,      4714,    0.95000000
10000,       200,        0.0403,    1.26811898,   32.00000000,   32.00000000,    1.26129830,         4,       730,         0,          9994,      3087,    0.86500000
10000,       200,        0.0968,    1.34036083,   25.00000000,   25.00000000,    1.33794264,         4,       730,         0,          9989,      6147,    0.99500000
10000,       200,        0.0155,    1.22005190,   36.73684211,   36.88000000,    1.20976346,         4,       730,         0,          9997,      1407,    0.62000000
10000,       200,        0.0158,    1.22549216,   36.94285714,   36.95500000,    1.21208434,         4,       730,         0,          9997,      1432,    0.65000000
10000,       200,        0.0405,    1.26792340,   32.00000000,   31.99000000,    1.26017258,         4,       730,         0,          9994,      3101,    0.88500000
10000,       200,        0.0683,    1.31348763,   28.26666667,   28.23000000,    1.30720468,         4,       730,         0,          9992,      4720,    0.92500000
10000,       200,        0.1260,    1.38286621,   25.00000000,   25.00000000,    1.38402935,         4,       730,         0,          9989,      7555,    0.99000000
10000,       200,        0.0160,    1.22334166,   36.86250000,   36.88000000,    1.21220098,         4,       730,         0,          9997,      1447,    0.60000000
10000,       200,        0.0970,    0.00000000,    0.00000000,   25.00000000,    1.33764381,         4,       730,         0,          9989,         0,    1.00000000
10000,       200,        0.0408,    1.26931034,   32.00000000,   32.00000000,    1.26290284,         4,       730,         0,          9994,      3118,    0.89000000
10000,       200,        0.0685,    1.31101551,   28.00000000,   28.00000000,    1.30776268,         4,       730,         0,          9991,      4723,    0.97500000
10000,       200,        0.0163,    1.21937031,   36.73972603,   36.77500000,    1.21046167,         4,       730,         0,          9997,      1461,    0.63500000
10000,       200,        0.0410,    1.26843238,   32.00000000,   31.98000000,    1.26068975,         4,       730,         0,          9994,      3131,    0.85000000
10000,       200,        0.0165,    1.22273585,   36.61428571,   36.66500000,    1.21193706,         4,       730,         0,          9997,      1483,    0.65000000
10000,       200,        0.0973,    1.33936763,   25.00000000,   25.00000000,    1.33902648,         4,       730,         0,          9990,      6164,    0.99500000
10000,       200,        0.1263,    1.38932719,   25.00000000,   25.00000000,    1.38322826,         4,       730,         0,          9989,      7600,    0.99000000
10000,       200,        0.0688,    1.31316590,   28.00000000,   28.00000000,    1.30941494,         4,       730,         0,          9992,      4743,    0.95000000
10000,       200,        0.0168,    1.22814858,   36.13636364,   36.36000000,    1.21773219,         4,       730,         0,          9997,      1507,    0.67000000
10000,       200,        0.0413,    1.26745730,   31.92592593,   31.98000000,    1.26220225,         4,       730,         0,          9994,      3143,    0.86500000
10000,       200,        0.0975,    1.34484313,   25.00000000,   25.00000000,    1.33920347,         4,       730,         0,          9990,      6200,    0.99500000
10000,       200,        0.0170,    1.22291870,   35.78947368,   35.99000000,    1.21434520,         4,       730,         0,          9997,      1519,    0.62000000
10000,       200,        0.0690,    1.31481323,   28.00000000,   28.00000000,    1.30940985,         4,       730,         0,          9992,      4762,    0.92500000
10000,       200,        0.1265,    1.38600673,   25.00000000,   25.00000000,    1.38416012,         4,       730,         0,          9989,      7592,    0.98500000
10000,       200,        0.0415,    1.26870092,   31.93750000,   31.99000000,    1.26133422,         4,       730,         0,          9994,      3160,    0.92000000
10000,       200,        0.0173,    1.22772646,   35.98734177,   35.98500000,    1.21877364,         4,       730,         0,          9997,      1543,    0.60500000
10000,       200,        0.0418,    1.26875763,   32.00000000,   31.97000000,    1.26153239,         4,       730,         0,          9993,      3175,    0.94500000
10000,       200,        0.0978,    1.34597192,   25.00000000,   25.00000000,    1.33964914,         4,       730,         0,          9989,      6216,    0.99500000
10000,       200,        0.0693,    1.31163384,   28.00000000,   28.00000000,    1.30847077,         4,       730,         0,          9991,      4762,    0.93000000
10000,       200,        0.0175,    1.22405495,   35.96923077,   35.99000000,    1.21515788,         4,       730,         0,          9997,      1556,    0.67500000
10000,       200,        0.1268,    1.38461124,   25.00000000,   25.00000000,    1.38515185,         4,       730,         0,          9989,      7594,    0.99500000
10000,       200,        0.0178,    1.22855896,   35.97222222,   35.98000000,    1.21845723,         4,       730,         0,          9997,      1580,    0.64000000
10000,       200,        0.0420,    1.26577170,   31.95454545,   31.97000000,    1.26237258,         4,       730,         0,          9995,      3182,    0.89000000
10000,       200,        0.0695,    1.31583836,   28.00000000,   28.00000000,    1.30938467,         4,       730,         0,          9992,      4790,    0.96000000
10000,       200,        0.0980,    1.34767619,   25.00000000,   25.00000000,    1.34108732,         4,       730,         0,          9990,      6234,    0.98500000
