code_n, n_tries,          qber,        f_mean,  c_iters_mean,  n_iters_mean,             R,       s_n,       p_n,   p_n_max,           k_n,   discl_n,           FER 
1944,        20,        0.0200,    1.76842343,    0.05000000,    0.10000000,    0.83330000,       644,         0,       152,          1300,        22,    0.00000000
1944,        20,        0.0200,    1.78579372,    0.00000000,    0.00000000,    0.83330000,       661,         0,       152,          1283,        22,    0.00000000
1944,        20,        0.0200,    1.80834518,    0.00000000,    0.00000000,    0.83330000,       677,         0,       152,          1267,        22,    0.00000000
1944,        20,        0.0200,    1.83916037,    0.05000000,    0.25000000,    0.83330000,       694,         0,       152,          1250,        22,    0.00000000
1944,        20,        0.0200,    1.85670449,    0.00000000,    0.00000000,    0.83330000,       710,         0,       152,          1234,        22,    0.00000000
1944,        20,        0.0200,    1.88264038,    0.00000000,    0.00000000,    0.83330000,       727,         0,       152,          1217,        22,    0.00000000
1944,        20,        0.0200,    1.91419688,    0.05000000,    0.10000000,    0.83330000,       743,         0,       152,          1201,        22,    0.00000000
1944,        20,        0.0200,    1.93511262,    0.00000000,    0.00000000,    0.83330000,       760,         0,       152,          1184,        22,    0.00000000
1944,        20,        0.0200,    1.96162101,    0.00000000,    0.00000000,    0.83330000,       776,         0,       152,          1168,        22,    0.00000000
1944,        20,        0.0200,    1.99059369,    0.00000000,    0.00000000,    0.83330000,       793,         0,       152,          1151,        22,    0.00000000
1944,        20,        0.0200,    2.01865492,    0.00000000,    0.00000000,    0.83330000,       809,         0,       152,          1135,        22,    0.00000000
