code_n, n_tries,          qber,        f_mean,  c_iters_mean,  n_iters_mean,             R,       s_n,       p_n,   p_n_max,           k_n,   discl_n,           FER 
1944,        20,        0.1020,    1.13091302,    3.30000000,   22.10000000,    0.50000000,         0,        92,       439,          1852,        35,    0.00000000
1944,        20,        0.1030,    1.12529442,    3.20000000,   28.65000000,    0.50000000,         0,        81,       439,          1863,        35,    0.00000000
1944,        20,        0.1040,    1.12558208,    3.25000000,   24.60000000,    0.50000000,         0,        70,       439,          1874,        35,    0.00000000
1944,        20,        0.1050,    1.11673855,    3.05000000,   28.40000000,    0.50000000,         0,        58,       439,          1886,        35,    0.00000000
1944,        20,        0.1060,    1.11324054,    3.00000000,   27.40000000,    0.50000000,         0,        47,       439,          1897,        35,    0.00000000
1944,        20,        0.1070,    1.11351762,    3.05000000,   25.90000000,    0.50000000,         0,        36,       439,          1908,        35,    0.00000000
1944,        20,        0.1080,    1.10683499,    2.90000000,   31.60000000,    0.50000000,         0,        24,       439,          1920,        35,    0.00000000
1944,        20,        0.1090,    1.10891208,    3.00000000,   27.45000000,    0.50000000,         0,        13,       439,          1931,        35,    0.00000000
1944,        20,        0.1100,    1.11315674,    3.15000000,   31.20000000,    0.50000000,         0,         1,       439,          1943,        35,    0.00000000
1944,        20,        0.1110,    1.11144959,    3.10000000,   27.30000000,    0.50000000,        11,         0,       439,          1933,        35,    0.00000000
1944,        20,        0.1120,    1.10759534,    3.00000000,   28.50000000,    0.50000000,        22,         0,       439,          1922,        35,    0.00000000
1944,        20,        0.1130,    1.10564856,    2.95000000,   31.10000000,    0.50000000,        33,         0,       439,          1911,        35,    0.00000000
1944,        20,        0.1140,    1.11339077,    3.15000000,   24.45000000,    0.50000000,        45,         0,       439,          1899,        35,    0.00000000
1944,        20,        0.1150,    1.10567057,    2.95000000,   29.65000000,    0.50000000,        55,         0,       439,          1889,        35,    0.00000000
1944,        20,        0.1160,    1.10943768,    3.05000000,   29.60000000,    0.50000000,        66,         0,       439,          1878,        35,    0.00000000
1944,        20,        0.1170,    1.10250865,    2.85000000,   30.30000000,    0.50000000,        77,         0,       439,          1867,        35,    0.00000000
1944,        20,        0.1180,    1.10588709,    2.95000000,   34.05000000,    0.50000000,        87,         0,       439,          1857,        35,    0.00000000
1944,        20,        0.1190,    1.10576044,    2.95000000,   32.30000000,    0.50000000,        97,         0,       439,          1847,        35,    0.00000000
1944,        20,        0.1200,    1.10932761,    3.05000000,   28.40000000,    0.50000000,       107,         0,       439,          1837,        35,    0.00000000
1944,        20,        0.1210,    1.10579026,    2.95000000,   31.95000000,    0.50000000,       117,         0,       439,          1827,        35,    0.00000000
1944,        20,        0.1220,    1.11314523,    3.15000000,   24.90000000,    0.50000000,       127,         0,       439,          1817,        35,    0.00000000
1944,        20,        0.1260,    1.10382189,    2.90000000,   27.40000000,    0.50000000,       164,         0,       439,          1780,        35,    0.00000000
1944,        20,        0.1330,    1.10230445,    2.85000000,   29.30000000,    0.50000000,       225,         0,       439,          1719,        35,    0.00000000
1944,        20,        0.1340,    1.10399984,    2.90000000,   31.10000000,    0.50000000,       233,         0,       439,          1711,        35,    0.00000000
1944,        20,        0.1350,    1.10936742,    3.05000000,   29.65000000,    0.50000000,       241,         0,       439,          1703,        35,    0.00000000
1944,        20,        0.1360,    1.10400955,    2.90000000,   33.45000000,    0.50000000,       249,         0,       439,          1695,        35,    0.00000000
1944,        20,        0.1370,    1.10412278,    2.90000000,   34.60000000,    0.50000000,       257,         0,       439,          1687,        35,    0.00000000
1944,        20,        0.1380,    1.10970835,    3.05000000,   24.55000000,    0.50000000,       265,         0,       439,          1679,        35,    0.00000000
1944,        20,        0.1390,    1.10030409,    2.80000000,   33.90000000,    0.50000000,       272,         0,       439,          1672,        35,    0.00000000
1944,        20,        0.1400,    1.11322735,    3.15000000,   26.10000000,    0.50000000,       280,         0,       439,          1664,        35,    0.00000000
1944,        20,        0.1410,    1.10395442,    2.90000000,   35.55000000,    0.50000000,       287,         0,       439,          1657,        35,    0.00000000
1944,        20,        0.1420,    1.10081443,    2.80000000,   32.50000000,    0.50000000,       295,         0,       439,          1649,        35,    0.00000000
1944,        20,        0.1430,    1.10787326,    3.00000000,   30.65000000,    0.50000000,       302,         0,       439,          1642,        35,    0.00000000
1944,        20,        0.1440,    1.10239365,    2.85000000,   30.10000000,    0.50000000,       309,         0,       439,          1635,        35,    0.00000000
1944,        20,        0.1450,    1.11137711,    3.10000000,   28.75000000,    0.50000000,       316,         0,       439,          1628,        35,    0.00000000
1944,        20,        0.1460,    1.10782285,    3.00000000,   28.25000000,    0.50000000,       323,         0,       439,          1621,        35,    0.00000000
1944,        20,        0.1470,    1.10433013,    2.90000000,   30.60000000,    0.50000000,       330,         0,       439,          1614,        35,    0.00000000
1944,        20,        0.1480,    1.10561159,    2.95000000,   30.45000000,    0.50000000,       336,         0,       439,          1608,        35,    0.00000000
1944,        20,        0.1490,    1.10583889,    2.95000000,   30.00000000,    0.50000000,       343,         0,       439,          1601,        35,    0.00000000
1944,        20,        0.1500,    1.10252654,    2.85000000,   30.65000000,    0.50000000,       350,         0,       439,          1594,        35,    0.00000000
