code_n, n_tries,          qber,        f_mean,  c_iters_mean,  n_iters_mean,             R,       s_n,       p_n,   p_n_max,           k_n,   discl_n,           FER 
4000,        20,        0.0500,    1.13409881,    2.70000000,   22.05000000,    0.70000000,         0,        77,       464,          3923,        56,    0.00000000
4000,        20,        0.0510,    1.16343965,    3.35000000,   26.45000000,    0.70000000,         0,        53,       464,          3947,        56,    0.00000000
4000,        20,        0.0520,    1.13593812,    2.85000000,   22.15000000,    0.70000000,         0,        30,       464,          3970,        56,    0.00000000
4000,        20,        0.0530,    1.15689387,    3.35000000,   23.10000000,    0.70000000,         0,         6,       464,          3994,        56,    0.00000000
4000,        20,        0.0540,    1.15382967,    3.30000000,   24.40000000,    0.70000000,        41,         0,       464,          3959,        56,    0.00000000
4000,        20,        0.0550,    1.17248082,    3.70000000,   30.90000000,    0.70000000,        94,         0,       464,          3906,        56,    0.00000000
4000,        20,        0.0560,    1.14672988,    3.15000000,   27.40000000,    0.70000000,       145,         0,       464,          3855,        56,    0.00000000
4000,        20,        0.0570,    1.13283986,    2.85000000,   21.75000000,    0.70000000,       195,         0,       464,          3805,        56,    0.00000000
4000,        20,        0.0580,    1.13741204,    2.80000000,   33.05000000,    0.65000000,         0,       180,       630,          3820,        60,    0.00000000
4000,        20,        0.0590,    1.14233664,    2.95000000,   31.30000000,    0.65000000,         0,       157,       630,          3843,        60,    0.00000000
4000,        20,        0.0600,    1.12755106,    2.70000000,   30.10000000,    0.65000000,         0,       135,       630,          3865,        60,    0.00000000
4000,        20,        0.0610,    1.14164617,    3.05000000,   26.50000000,    0.65000000,         0,       112,       630,          3888,        60,    0.00000000
4000,        20,        0.0620,    1.12543794,    2.75000000,   31.20000000,    0.65000000,         0,        89,       630,          3911,        60,    0.00000000
4000,        20,        0.0630,    1.12545454,    2.80000000,   30.65000000,    0.65000000,         0,        66,       630,          3934,        60,    0.00000000
4000,        20,        0.0640,    1.13689876,    3.10000000,   30.85000000,    0.65000000,         0,        42,       630,          3958,        60,    0.00000000
