code_n, n_tries,          qber,        f_mean,  c_iters_mean,  n_iters_mean,             R,  pass/s_n,  kost/p_n,   p_n_max,   correct/k_n,   discl_n,           FER 
10000,       200,        0.1217,    4.74689507,    5.00000000,    5.00000000,    4.74689507,         4,       100,         0,         10000,     25366,    0.00000000
10000,       200,        0.0100,    3.01092410,   15.32500000,   15.32500000,    3.01092410,         4,       100,         0,         10000,      2432,    0.00000000
10000,       200,        0.0343,    3.58469185,   11.40500000,   11.40500000,    3.58469185,         4,       100,         0,         10000,      7717,    0.00000000
10000,       200,        0.0628,    4.00955584,    9.19000000,    9.19000000,    4.00955584,         4,       100,         0,         10000,     13562,    0.00000000
10000,       200,        0.0920,    4.35925406,    8.90000000,    8.90000000,    4.35925406,         4,       100,         0,         10000,     19316,    0.00000000
10000,       200,        0.0103,    3.01815281,   15.30500000,   15.30500000,    3.01815281,         4,       100,         0,         10000,      2488,    0.00000000
10000,       200,        0.0105,    3.02762312,   15.37500000,   15.37500000,    3.02762312,         4,       100,         0,         10000,      2545,    0.00000000
10000,       200,        0.0345,    3.58907140,   11.39000000,   11.39000000,    3.58907140,         4,       100,         0,         10000,      7769,    0.00000000
10000,       200,        0.0108,    3.03823923,   15.56500000,   15.56500000,    3.03823923,         4,       100,         0,         10000,      2604,    0.00000000
10000,       200,        0.0630,    4.01293104,    9.34500000,    9.34500000,    4.01293104,         4,       100,         0,         10000,     13613,    0.00000000
10000,       200,        0.1220,    4.75010765,    5.00000000,    5.00000000,    4.75010765,         4,       100,         0,         10000,     25417,    0.00000000
10000,       200,        0.0348,    3.59350006,   11.55000000,   11.55000000,    3.59350006,         4,       100,         0,         10000,      7822,    0.00000000
10000,       200,        0.0110,    3.04561136,   15.29500000,   15.29500000,    3.04561136,         4,       100,         0,         10000,      2660,    0.00000000
10000,       200,        0.0922,    4.36203647,    8.86000000,    8.86000000,    4.36203647,         4,       100,         0,         10000,     19364,    0.00000000
10000,       200,        0.0112,    3.04876098,   15.02500000,   15.02500000,    3.04876098,         4,       100,         0,         10000,      2712,    0.00000000
10000,       200,        0.0350,    3.59729157,   11.52500000,   11.52500000,    3.59729157,         4,       100,         0,         10000,      7873,    0.00000000
10000,       200,        0.0115,    3.05776224,   15.11000000,   15.11000000,    3.05776224,         4,       100,         0,         10000,      2769,    0.00000000
10000,       200,        0.0633,    4.01690310,    9.39000000,    9.39000000,    4.01690310,         4,       100,         0,         10000,     13666,    0.00000000
10000,       200,        0.0118,    3.06694071,   15.06000000,   15.06000000,    3.06694071,         4,       100,         0,         10000,      2827,    0.00000000
10000,       200,        0.0353,    3.60351878,   11.40000000,   11.40000000,    3.60351878,         4,       100,         0,         10000,      7930,    0.00000000
10000,       200,        0.1222,    4.75369244,    5.00000000,    5.00000000,    4.75369244,         4,       100,         0,         10000,     25470,    0.00000000
10000,       200,        0.0120,    3.07025930,   14.74500000,   14.74500000,    3.07025930,         4,       100,         0,         10000,      2879,    0.00000000
10000,       200,        0.0635,    4.01979916,    9.22500000,    9.22500000,    4.01979916,         4,       100,         0,         10000,     13714,    0.00000000
10000,       200,        0.0925,    4.36426714,    8.80000000,    8.80000000,    4.36426714,         4,       100,         0,         10000,     19410,    0.00000000
10000,       200,        0.0123,    3.07772294,   14.63000000,   14.63000000,    3.07772294,         4,       100,         0,         10000,      2935,    0.00000000
10000,       200,        0.0355,    3.60723176,   11.46000000,   11.46000000,    3.60723176,         4,       100,         0,         10000,      7981,    0.00000000
10000,       200,        0.0125,    3.08513812,   13.37500000,   13.37500000,    3.08513812,         4,       100,         0,         10000,      2990,    0.00000000
10000,       200,        0.0128,    3.09670148,   13.56500000,   13.56500000,    3.09670148,         4,       100,         0,         10000,      3050,    0.00000000
10000,       200,        0.0358,    3.61119717,   11.43000000,   11.43000000,    3.61119717,         4,       100,         0,         10000,      8033,    0.00000000
10000,       200,        0.0638,    4.02318031,    9.27000000,    9.27000000,    4.02318031,         4,       100,         0,         10000,     13765,    0.00000000
10000,       200,        0.0130,    3.10484668,   13.38500000,   13.38500000,    3.10484668,         4,       100,         0,         10000,      3107,    0.00000000
10000,       200,        0.1225,    4.75708877,    5.00000000,    5.00000000,    4.75708877,         4,       100,         0,         10000,     25522,    0.00000000
10000,       200,        0.0927,    4.36738095,    8.88000000,    8.88000000,    4.36738095,         4,       100,         0,         10000,     19460,    0.00000000
10000,       200,        0.0133,    3.11084097,   13.33000000,   13.33000000,    3.11084097,         4,       100,         0,         10000,      3161,    0.00000000
10000,       200,        0.0360,    3.61476025,   11.42000000,   11.42000000,    3.61476025,         4,       100,         0,         10000,      8084,    0.00000000
10000,       200,        0.0135,    3.11851483,   13.70000000,   13.70000000,    3.11851483,         4,       100,         0,         10000,      3218,    0.00000000
10000,       200,        0.0640,    4.02627010,    9.21000000,    9.21000000,    4.02627010,         4,       100,         0,         10000,     13815,    0.00000000
10000,       200,        0.0363,    3.62110300,   11.33500000,   11.33500000,    3.62110300,         4,       100,         0,         10000,      8141,    0.00000000
10000,       200,        0.0138,    3.12935723,   13.56500000,   13.56500000,    3.12935723,         4,       100,         0,         10000,      3277,    0.00000000
10000,       200,        0.1227,    4.76048356,    5.00000000,    5.00000000,    4.76048356,         4,       100,         0,         10000,     25574,    0.00000000
10000,       200,        0.0140,    3.13531496,   13.72000000,   13.72000000,    3.13531496,         4,       100,         0,         10000,      3332,    0.00000000
